sample	variant_group	proportion	mean	std_error
Mixture13	Omicron_BA.4	0.9791719072152419	0.9796076528773631	0.002059208412214729
Mixture13	Omicron_BA.5	0.0007186800235095737	0.0006701367110442249	0.0006689343516958393
Mixture13	Theta_P.3	0.0006482231149235833	0.0006363314958600441	0.000391217716784601
Mixture13	Zeta_P.2	0.001467959077814652	0.0014253063187078285	0.0006596762873693857
Mixture14	A.23.1	0.0006237007133548253	0.0006415617091775996	0.00043948729340073916
Mixture14	AV.1	0.0023372989179969964	0.002357078764219401	0.0006606028123891342
Mixture14	Alpha_B.1.1.7	0.0011585757810641103	0.00109090573822068	0.0005783455802101361
Mixture14	B.1	0	6.830741158883333e-13	6.796501639216017e-12
Mixture14	B.1.1	0	1.6224096730346095e-12	1.614277242509694e-11
Mixture14	B.1.1.318	0.008691778692963321	0.00866840232029217	0.0011798515653958436
Mixture14	B.1.177	0.0004983596384396783	0.000563502153575746	0.0005782845760813221
Mixture14	B.1.617.3	0	0.0	0.0
Mixture14	B.1.623	0.0003435550393644862	0.0003081460694618713	0.0003351856403301556
Mixture14	Beta_B.1.351	0.0016857264517208016	0.0016856328635007386	0.0009584309776410542
Mixture14	Delta_B.1.617.2	0.002623892967057332	0.0025578360350911843	0.000770847878620513
Mixture14	Epsilon_B.1.427_429	1.990785730456102e-08	0.0002367969373912838	0.0004080679545264448
Mixture14	Eta_B.1.525	0.0024047686477706356	0.002472082458822842	0.0006352811469368045
Mixture14	Gamma_P.1	0.02054620282124911	0.020466028683705163	0.0027369212101735936
Mixture14	Iota_B.1.526	0.000712496729941676	0.0006693941810249765	0.000651942123332736
Mixture14	Kappa_B.1.617.1	0.0008242106771286362	0.0007727934969040331	0.0006227597856712616
Mixture14	Lambda_C.37	0.0027634938661184032	0.002746183223982096	0.000814180949239005
Mixture14	Mu_B.1.621	0.0029005732740926913	0.0027796807431521046	0.0007684677159541782
Mixture14	Omicron_BA.1	0.006482286616465736	0.006740060520973561	0.002338606153867327
Mixture14	Omicron_BA.2	0.028175086461351962	0.027499575564898775	0.0063630549607034586
Mixture14	Omicron_BA.2.12.1	5.50016715107168e-09	1.2923822868952123e-08	5.452285949030551e-09
Mixture14	Omicron_BA.3	0	0.0	0.0
Mixture14	Omicron_BA.4	0	7.044316228316669e-13	7.009006150181372e-12
Mixture14	Omicron_BA.5	0.06966075951635936	0.07028899529808032	0.007007426304749946
Mixture14	Theta_P.3	0.0006296919800311095	0.0006093540739730301	0.00048055879310331156
Mixture14	Zeta_P.2	0.02358348989637829	0.023416131079805322	0.004138941685517696
Mixture15	A.23.1	0.0009758309706222037	0.0008742144527841842	0.00047506710227048296
Mixture15	AV.1	0.00022526275835085303	0.00022883200445779695	0.00023708408003800233
Mixture15	Alpha_B.1.1.7	0.9782709263322884	0.9780042474617132	0.001984327987523837
Mixture15	B.1	5.231007427769079e-09	2.5447691050575955e-08	8.937634202110731e-08
Mixture15	B.1.1	7.477627898799764e-09	3.42994446542416e-08	1.1473268521092736e-07
Mixture15	B.1.1.318	0.0020604856956841196	0.0021059389637182284	0.0007845837873694579
Mixture15	B.1.177	0.0009805825882875073	0.0010375865960183478	0.0005023868180045555
Mixture15	B.1.617.3	0	2.59046573081266e-06	2.5761256746215406e-05
Mixture15	B.1.623	0.0008320566618831848	0.0008202452003200003	0.0006597090411231002
Mixture15	Beta_B.1.351	0.0009302040007390963	0.0009036635743072996	0.0006232603562869153
Mixture15	Delta_B.1.617.2	0.00019675475460078658	0.0002166421764827865	0.00021781180462410467
Mixture15	Epsilon_B.1.427_429	0.0005390717727791313	0.0005462393069974069	0.00046780838090085085
Mixture15	Eta_B.1.525	0.0005065692265254705	0.0005029867050689449	0.0002682879792508643
Mixture15	Gamma_P.1	0.0038854873206938764	0.0037951807876711015	0.0007898777843450867
Mixture15	Iota_B.1.526	2.5603137288141196e-09	1.1911581027157011e-08	4.604087212133559e-08
Mixture15	Kappa_B.1.617.1	0	1.3498935700808852e-09	5.730676942807596e-09
Mixture15	Lambda_C.37	0.0007891001237204958	0.0006301819659919745	0.00044398834980183206
Mixture15	Mu_B.1.621	0.0008919668526178392	0.0009509326549268509	0.0006682031199561065
Mixture15	Omicron_BA.1	0.0036940242573911784	0.0036597784385277716	0.0007162612720333178
Mixture15	Omicron_BA.2	0.0005446753815981909	0.0004204323309665764	0.00035690200178707584
Mixture15	Omicron_BA.2.12.1	1.5451241734955114e-08	4.071268023292416e-08	1.2868653671195475e-07
Mixture15	Omicron_BA.3	1.2233255639374233e-06	0.0002273130089707286	0.0003469154617559304
Mixture15	Omicron_BA.4	0.0012482936787655823	0.00109209886990837	0.0005355096847789202
Mixture15	Omicron_BA.5	5.317143291385696e-08	0.00017541254137141727	0.00038462641983014005
Mixture15	Theta_P.3	0.0002063984245249368	0.00021112454639128642	0.0002001717776688278
Mixture15	Zeta_P.2	0.0032210600100860288	0.0032234849869612796	0.0010058259355149525
Mixture16	A.23.1	0.001615228902127334	0.0016308632004214175	0.0005041369430242365
Mixture16	AV.1	0.0009305968588272322	0.0009091567282657521	0.00034971599145053545
Mixture16	Alpha_B.1.1.7	0.0003168341770778844	0.0003224745878865285	0.00024582814246291713
Mixture16	B.1	9.666254861838228e-11	3.405385777034381e-09	1.9060844650502918e-08
Mixture16	B.1.1	1.1009165194021984e-10	3.5010133085154905e-09	1.9675942455547982e-08
Mixture16	B.1.1.318	0.0002475020742412561	0.0002322713508639287	0.00023143970563679374
Mixture16	B.1.177	0.0006410395856070208	0.0006733218039990577	0.0003960943518168564
Mixture16	B.1.617.3	0.00025622838368506056	0.0002932915063592657	0.0002706362763199856
Mixture16	B.1.623	0.0005920789043286758	0.0006165176568752703	0.00034273578945806884
Mixture16	Beta_B.1.351	1.467606317523837e-10	1.20280155096425e-09	2.9339269126954827e-09
Mixture16	Delta_B.1.617.2	0.00036153731481706813	0.0003151081735268997	0.00025765366966134064
Mixture16	Epsilon_B.1.427_429	0.0006025614785487485	0.0005620405741473312	0.0004255534475192358
Mixture16	Eta_B.1.525	0.003389738197245872	0.00340338368246648	0.0007285216540788578
Mixture16	Gamma_P.1	0.983852373867595	0.9838555749872291	0.0015467974053851785
Mixture16	Iota_B.1.526	2.8177753200223683e-10	1.2533173512618346e-09	1.1299077301941892e-09
Mixture16	Kappa_B.1.617.1	5.1940971362227495e-08	9.278855525947271e-05	0.00017591094998932805
Mixture16	Lambda_C.37	0.0001735519946212098	0.00017912782908140155	0.0001701032886044098
Mixture16	Mu_B.1.621	0.00019344658884548401	0.00021450778203121085	0.00021088637941285037
Mixture16	Omicron_BA.1	0.002067134547102797	0.002029283824903607	0.00045540275842103354
Mixture16	Omicron_BA.2	2.122302996502715e-10	3.6680482322968135e-09	2.9482856901095487e-08
Mixture16	Omicron_BA.2.12.1	0	6.110967686039252e-10	7.825388274927953e-10
Mixture16	Omicron_BA.3	0	2.824424216283377e-10	5.624208327950113e-10
Mixture16	Omicron_BA.4	1.7692014901323398e-10	3.0649475713084334e-09	2.4325915188028806e-08
Mixture16	Omicron_BA.5	0.0029827082127769247	0.0030118340891727106	0.0005953787150159574
Mixture16	Theta_P.3	3.3797997537182735e-10	3.4857002974627436e-09	1.6264839635471155e-08
Mixture16	Zeta_P.2	0.0017773837841366653	0.0016584330999323963	0.0007241989037606233
Mixture17	A.23.1	0.0014527827791206596	0.0014902254818988056	0.0006471260685006322
Mixture17	AV.1	0.00156631251874542	0.001709814670088486	0.0006396499704495138
Mixture17	Alpha_B.1.1.7	0.0007013012037646168	0.000731045129280189	0.00037711314604733557
Mixture17	B.1	4.4013564928032376e-10	2.2247675279151435e-08	6.102649615600223e-08
Mixture17	B.1.1	4.040856726693669e-10	2.1447176983182565e-08	5.907590098803985e-08
Mixture17	B.1.1.318	0.0013408926158870716	0.0013253290949999733	0.0008890525082709172
Mixture17	B.1.177	0.0037054125881474816	0.003821307520767199	0.0013015729250884516
Mixture17	B.1.617.3	0.0008834111599883598	0.0008858233700161312	0.0008207430498359477
Mixture17	B.1.623	0.002193974907921086	0.002062385960342512	0.0009295268629010203
Mixture17	Beta_B.1.351	7.720640216622938e-10	3.611208748425762e-08	9.953038749048658e-08
Mixture17	Delta_B.1.617.2	0.002387429425552611	0.002553588852781601	0.0009226473505367801
Mixture17	Epsilon_B.1.427_429	2.0438100432934243e-10	2.1531236797275253e-08	5.988485488564224e-08
Mixture17	Eta_B.1.525	0.0009899018415193965	0.0009390154536486675	0.00047330532243077835
Mixture17	Gamma_P.1	0.0009506944406747525	0.0008892367757671009	0.0005241455332704911
Mixture17	Iota_B.1.526	0.91281020841774	0.9132574597636304	0.011289812452178435
Mixture17	Kappa_B.1.617.1	0.0004882964077953345	0.0004887395769432679	0.00030294188727350503
Mixture17	Lambda_C.37	0.0004595618894588068	0.0004869721174485441	0.0004813178542917454
Mixture17	Mu_B.1.621	0.004329209362238994	0.004244843422589097	0.001004842725084739
Mixture17	Omicron_BA.1	0.0003956629207886406	0.0003669449703722587	0.0002671135109085352
Mixture17	Omicron_BA.2	0	5.859386236703952e-06	3.318420146617879e-05
Mixture17	Omicron_BA.2.12.1	0	1.4358974758612174e-08	8.374936479409363e-08
Mixture17	Omicron_BA.3	0.0002535742360821805	0.0004194968266144778	0.000601822356149926
Mixture17	Omicron_BA.4	0.002003879349619872	0.0018698394446721397	0.0008421207099777304
Mixture17	Omicron_BA.5	0.004413578198484396	0.0043891842566327445	0.0015176147436831923
Mixture17	Theta_P.3	0.00181111968764985	0.0018313613513213538	0.0006820954584301405
Mixture17	Zeta_P.2	0.056862794098598006	0.0561586319155156	0.010864641035580633
Mixture18	A.23.1	0.0014075188611311117	0.001463678225398571	0.0009797121950190888
