location	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined
Mixture35	8.16769173238757e-22	0.0002907895680127792	3.0803458775421087e-22	4.388552447331667e-27	2.096374350529111e-14	2.3077500267061756e-23	1.4148769185804342e-12	4.939425481867823e-23	4.04355232879764e-27	3.2279410075221094e-19	9.32297662657982e-24	2.705846991403042e-26	1.6476290750931506e-24	4.535383748994993e-32	0.0003422267670516975	2.059938790774764e-19	1.0085872940882642e-10	2.2839420968914515e-29	2.2674239593282353e-24	7.359895296191895e-19	2.6038942050791823e-25	4.374311833380177e-30	5.465130079192234e-24	7.470762539015973e-28	8.180311771588487e-25	0.9071139521402445	2.434212228620828e-23	6.555673988040319e-19	2.0387835243622725e-23	1.334892486006621e-14	3.819154896615879e-26	0.0010597925537870285	4.280020663203976e-23	6.349216069285627e-26	0.004253018390490388	0.010065497735353077	0.01469579425623053	0.002172874835726678	0.005189765210589138	0.008185740566726999	0.008942318627713388	0.008844708041174227	0.0040112821786922066	0.009104353708839722	0.00850118039943942	0.003209397058529853	0.004579692367919639	0.0010168624326404552	0.007215787816918966	0.00795801787969356	0.008331789592536967	0.005670546182596412	0.006333974683216846	0.014777386951275234	0.006762561887181569	0.0037576703991830268	0.004255500695753953	0.005679045214570912	0.008982667864661143	0.9500270973680243	0.0040282869163307	0.009735500268802185	0.00402387209441259	0.006365070866946258	0.002196010691154296	0.01210064523626791	0.006498312206505782	5.699694578237427e-12	0.001130739261925723	0.003967378031206453	0.004521967538880387	0.00031885919422763756	0.0017409866452565278	0.00294319130098822	0.00378838659831436	0.002404454055606478	0.0006943014742627327	0.003099674468427833	0.0026730101547215333	0.000911019960333538	0.0011287910571581429	8.189282973273924e-05	0.003820833596220492	0.002309895679702967	0.004088370971444414	0.0007581289471005715	0.0012829779037005849	0.004761259238434991	0.0010649169722885903	0.0007071141996212706	0.0011887278149856349	0.0015183607243901302	0.001653726193693375	0.9288055649149833	0.0007822827543739396	0.003190526988930828	0.001443092383558113	0.0023985278047210954	0.0003214101996046088	0.006195831193211027	0.0024308283595862834	0.00013198394314889374
Mixture36	0.00037860119610784844	0.002287442810969189	0.005792606300136628	3.5412537511863358e-15	2.351185943275354e-09	0.0016306550052371058	0.003883566246378831	3.39948094662663e-28	1.9331863512375146e-32	1.334076043675063e-15	0.0019407138582284206	0.0022959520049769017	1.001852608450062e-11	6.531748853990717e-27	0.0011202962090023697	2.837171303086617e-05	8.23789174843851e-05	4.283813989417488e-27	0.0002601644121774478	5.961386552248777e-17	5.809887277534668e-27	2.3230421019440863e-28	8.745896654377825e-28	1.1019902192424251e-20	0.00021133410700027245	0.0006937315043918819	0.0014245922709504868	5.590325385338561e-11	1.3483993663530402e-22	0.00030099612335053957	1.168912547919447e-24	0.003514930935433528	3.8329351602200373e-22	1.103944687171216e-22	0.007644028112383983	0.017634383462536228	0.01883953633027642	0.008521366763266067	0.0056099548061998555	0.8825998739513677	0.014386291219573431	0.013157980362864901	0.005305509280018932	0.010836926763288235	0.017221591113196818	0.01850250940431745	0.006248479087192923	0.005540203742821889	0.013488687857708629	0.264639298363891	0.01343162135865011	0.00944048701309815	0.0062861337184395025	0.043154971558436825	0.011144053786785998	0.0028958938126585837	0.00361775634833199	0.012896039021941487	0.014959253154744816	0.009997762898062377	0.008513060475386447	0.013505428828347285	0.004529177966849167	0.006347047811934372	0.42470491966627383	0.02300762076421267	0.007463066563443319	0.888814516315248	0.0033952721636138065	0.007822529509062976	0.016741987185425918	0.003997951711692325	0.0020690930224459983	0.16235751701626344	0.008506241086394523	0.004685774029762108	0.0008373997334087048	0.004069970679587603	0.008921190472985265	0.015383141210012923	0.003017232899663701	0.0010754564702714507	0.007003097914697712	0.024760656972502865	0.013527565641162425	0.0064826437186549235	0.010414618175276643	0.009813587854970331	0.010980222022738366	0.0009364733685782458	0.0009960240140427388	0.0037832445114030057	0.00953515589322485	0.005078451663070708	0.009807763947580126	0.005532088841824915	0.0023270680695444646	0.002510299842904369	0.035860901781162274	0.02378284279549736	0.002604806260995742	0.5693126364971313
Mixture37	2.363419065729389e-25	0.0007571959772685568	6.206455621083808e-21	1.7624766476333725e-27	1.5267762135369596e-21	1.6007716838296977e-22	6.616261821514685e-05	6.930029382993215e-29	0.5596156357753977	0.0027443943128548426	7.239965464425325e-23	5.173793514491463e-21	2.199238822575402e-22	8.259404657754858e-29	2.3692569775719692e-08	3.0104396424451e-25	7.358376928651249e-24	5.0995381986018164e-26	1.300102329707232e-24	2.938605610239739e-22	3.427625660313929e-27	5.0712015121451515e-23	1.0633426764784317e-26	2.6954680015724926e-20	3.277028650412427e-23	3.7588276598302344e-21	4.767191795645504e-27	3.967561147322691e-17	3.4985800495114833e-22	2.4681362381233787e-21	5.380083719107355e-25	4.073127767801969e-10	4.667324573987106e-26	4.038745362699856e-26	0.0031692274120422447	0.01182149035963599	0.011015937099596019	0.0033736206834381983	0.002953313578670871	0.005733077349765517	0.006997344541689028	0.3332165458157374	0.9556319699205859	0.0240228998959701	0.006549441111790446	0.00611505099089378	0.009478420407500902	2.251157543585719e-13	0.009380873887094394	0.008578135950616236	0.005853298843676891	0.00551875468583707	0.006725852900484594	0.00973605674863152	0.003000838715830435	0.006436936537315754	0.0067315001184152096	0.01001871106666381	0.010468667895588299	0.005533211485431176	0.002811816227136714	0.00569854523204	0.0026590285342916603	0.006002383095979125	0.013636852556239356	0.01701970052606863	0.00608835108893589	6.607424267916771e-14	0.0008258052808825182	0.004741268872370861	0.0036748021897320855	0.0009594774914097657	0.0008508231342281459	0.0014817155068544636	0.0034176346953056743	0.027426662542433967	0.8981500525006887	0.013264599751667716	0.0019092307614294102	0.0017647844306497554	0.0024570912485759864	6.477901515121617e-07	0.003794264411715314	0.0016122765790175686	0.001970069840302945	0.0010710672970180796	0.0008091277524765626	0.003417326405114301	0.0003993347211258988	0.001431670363632846	0.0007774138320568683	0.0031475937874805376	0.0031187826486656594	0.0017980063447212466	0.0003937873488875251	0.0019407502285258642	0.0006590391003998035	0.0022838396688044517	0.002432895306238715	0.005289081950988003	0.00187825308220704	1.207217850235547e-14
Mixture38	8.486530221676819e-23	0.0006888256137822471	1.9875699328772697e-21	4.318769436540435e-24	5.521182965287688e-05	3.2497584943218112e-21	4.225905335509761e-16	2.480947048532348e-23	2.5226267582381936e-26	1.1125853514344853e-25	2.255235411850263e-20	9.025073921296099e-20	0.8668512892489374	1.52260440388366e-29	0.0003933023368506822	2.4999165971390452e-21	5.741212820264971e-20	9.029522553223124e-21	1.6956057502866897e-24	5.74468546833801e-24	6.573897115470306e-23	1.3000310815068463e-28	1.5664923948936743e-28	5.685975959837047e-25	1.202446013756331e-22	8.736455610956538e-21	3.1110572517049306e-23	0.00016117549988628574	3.1778289608232214e-24	6.3533884495922365e-22	4.863294976618771e-24	0.002181626131244619	1.876148655498943e-28	1.854857506119778e-25	0.0034088276555570367	0.014166003541436363	0.010886371765042415	0.006790271838435414	0.0061930928810742455	0.012367462222742267	0.010618461942895107	0.010596060374357246	0.01062361369530408	0.007133150422406933	0.00954202239159295	0.006711949773782424	0.9383637931334214	0.003971710732311448	0.013659577658577076	0.007897851453639589	0.013507715674775198	0.00960277187554148	0.008951684197136902	0.004192108209853518	0.010071130085396928	0.0010559403228775418	0.0011005027608145825	0.00543997409245637	0.008901828511516401	0.005192106005264608	0.003963968376585133	0.010412874451478328	0.002876760911527123	0.006309083214872361	6.80682311561504e-05	0.06359125315020982	0.008461780924964728	1.71910884529409e-13	0.0009786140773401768	0.006931476446388155	0.003687944171911696	0.0018743961005467213	0.002612393273778536	0.003605852455597574	0.004894358951442752	0.0029083813640050703	0.002598679653320783	0.0027224971728321183	0.0031885906259079815	0.0027737617815108365	0.9077065502986481	0.0007220173731867337	0.0063749725700013755	0.0018730111744327744	0.004324448886260598	0.0025421972814255304	0.0014237211698224156	0.0011892369159594545	0.0014063601939917063	0.00010785526042597853	0.0001218876936307895	0.0008019466364983567	0.0020566485249184936	0.0016170028539170234	0.00026835784286526125	0.005178866668167668	0.0005251196309397425	0.002334975423782854	1.4154174017249953e-05	0.015454050503682476	0.0025672795736109864	1.453517348863079e-12
Mixture39	4.812546857939644e-19	0.0019735160290478533	5.9441610505644426e-21	1.9595540961903377e-18	0.0008669708517081752	1.15021460884625e-15	0.0011540978814429171	1.35713734729315e-24	3.550466807597779e-24	2.0860398096675337e-15	4.452876951969575e-23	1.6014602841750758e-22	1.0035045954258265e-25	0.7733794410627337	8.267285706404322e-14	8.487013358306388e-18	4.972411650155432e-15	1.7460508492045203e-27	1.6996498756468872e-24	2.8719730019657953e-20	3.2018438133381635e-24	5.065745669603543e-27	1.9074727195040991e-23	4.1494977548836366e-23	7.054403516496953e-19	4.3346713315513013e-20	4.5780877698873196e-23	3.07070403708856e-18	1.7067864663997878e-23	1.6364794040372884e-16	8.942534382468837e-26	0.0010835874531898541	0.0058840307240003555	1.635422088189173e-25	0.004663747041470064	0.013637141800670046	0.01484455959184317	0.005738881118542492	0.006907325691575257	0.008781943592021101	0.008564222401389395	0.010218584640883556	0.008449770264053864	0.007056905509051806	0.006988198615104422	0.00954206635499978	0.006431947593783578	0.8925345032194255	0.020580111763404647	0.007731255805700898	0.02388487287067187	0.007257341452111002	0.005828235739800567	0.024372256308092286	0.005239455486742075	0.001382135441866038	0.007510313174287631	0.008131112379521879	0.014643249027420204	0.006510701018904366	0.006310263891201136	0.018519400793187216	0.007585876487556473	0.008870280228019138	0.0022009408681359687	0.0290094600716135	0.08678907988348226	0.023735009907511595	0.0014070466539133192	0.0076969309315897015	0.00526883830745712	0.0029423545246769034	0.0035175113068195187	0.00429497148360579	0.004874170012574125	0.0030394077807949804	0.0022785349574808685	0.0034595592252632578	0.0022758965107429153	0.0027100635551366215	0.0017908523305818905	0.8665870556919117	0.00783304922075594	0.002228773154643205	0.007077338014029523	0.0011002602693142365	0.0013294351060893724	0.006492919977213919	0.0010428554138434056	0.0002645777179023493	0.001890067734448412	0.0020639095798304545	0.0030229665307837674	0.0023973255386273125	0.001891736881086392	0.00641446226498733	0.0023846967675828544	0.004005569951054086	0.0002417368135303294	0.010690135120389323	0.020159275085312865	0.0018082042792067208
Mixture40	1.5549649459936161e-24	0.002276472984900186	8.362421630310119e-26	9.235370908312523e-20	4.6808149283005017e-17	1.2344333232219076e-16	2.018759276286517e-05	1.1081519801572164e-24	8.189287378225567e-28	0.001823394633012512	5.234655373510198e-22	8.217931507120555e-23	1.4882310340832052e-26	0.7216820249895741	1.5838396545293695e-11	1.12969446275411e-20	1.4928893248339295e-23	1.167449826579715e-23	1.08881975470043e-24	4.486228966758295e-23	1.88025209483073e-23	2.3565141936676366e-28	6.651983920953593e-22	2.427481163237866e-22	9.399693102753266e-25	6.480684839966722e-23	4.533064713961677e-25	0.0011505435576268513	0.02846247309098367	2.4236638483804137e-23	9.374912290432601e-24	0.0013247143704432898	9.174046315485812e-19	1.6303761884833596e-28	0.004425906920346074	0.01094993475315646	0.01078644388037621	0.005561058479141649	0.005723172476613422	0.009348282776263064	0.0084077543906319	0.009633390626892216	0.007174298573359891	0.009607904076748762	0.00874019679894701	0.00820853685522515	0.006702998075749738	0.8725290589591866	0.02338643503241055	0.009998851872803681	0.016919291247229927	0.007081804339368754	0.030378716015537065	0.009434086915424005	0.004043797172913568	0.0022370396413000353	0.010786561034285921	0.00577047634905393	0.011927928936886555	0.005523179696921882	0.004113591051067492	0.01081115173492491	0.05258375450633684	0.004016087993370144	0.055899510137525664	0.019572457113148763	0.13482571099242371	1.4207077060272375e-07	0.0013031863694723017	0.006142422186805456	0.0024540453009639727	0.0021610208724731645	0.0015959257076188483	0.00456363399584737	0.0036769473403120033	0.0020712905304805275	0.0008063888978133288	0.005627901973988955	0.002706519692623287	0.0026872656605792865	0.0008451172375741664	0.8143054792175789	0.01119795951598367	0.0035103429356844436	0.006116772352261423	0.0013302914641316976	0.003710130754103264	0.0025028950650324688	0.0006148969372437888	0.0004122837394396573	0.002805105506117765	0.0022875151622779415	0.0028691150103947456	0.0016895785029234056	0.0006807418456634722	0.005425886515375461	0.041946452827781935	0.0012007921228095783	0.020710139624709693	0.008277430934281961	0.02937122172026433	0.0007973767717689115
Mixture41	4.134192179365065e-30	3.3751173219443334e-09	1.02744267943694e-26	1.481688933595354e-26	4.291010464761245e-22	0.00022129821216495158	1.4086455000748046e-23	3.4866802103365185e-25	2.468515684507086e-25	0.0009334064078547033	9.59091301223099e-28	5.149542262989586e-32	1.0847698802768871e-28	3.693837970922621e-24	2.789129847393898e-19	6.817723351470722e-28	1.1216944908152615e-24	1.5313758038027373e-24	1.0312276607861636e-29	0.006954871969243034	1.2188580463536345e-30	6.799216295165108e-32	1.1733620512126286e-28	1.1689472600884825e-24	3.7062211025250827e-28	1.5007044172042916e-24	8.693326633920239e-31	2.4317699631187062e-14	0.06344302856535805	1.2758013108447951e-28	2.253675920361133e-27	1.0085548738883347e-29	1.4081903948415396e-21	3.670899226334218e-30	0.005137325309658292	0.011813666528317963	0.01734445072346875	0.005167143356955081	0.006909053365353447	0.011526828154190006	0.008505711498437044	0.018564694620401133	0.008856030383247702	0.011774708660422468	0.006493022434262529	0.006154345774916284	0.004523256908284712	0.513735877173835	0.05627294863243858	0.014039632126650447	0.02486115086721421	0.5584826112948349	0.08563102728558215	0.8368740966032092	0.0038344675470683817	0.003649454118781641	0.008717868414310423	0.23610816207043775	0.01745689932857537	0.0080635264858807	0.0020129192898584217	0.010571262525308267	0.11544740517815237	0.005023355580471451	0.13433987486875948	0.03316304339068561	0.14145664924635815	0.05106307938376733	0.0008095193625161853	0.005086460260903737	0.0027172476536618238	0.0011827011453553412	0.0018082727685874982	0.005660597762446672	0.0029894837807937506	0.0034240818730541024	0.0019711486962283326	0.005647734446900386	0.0014293348242596156	0.0009250358666599738	0.0007537840952497382	0.09969879050165069	0.011399618584469508	0.0026263371266806905	0.00801155892435459	0.04808448107080172	0.004933056108885317	0.5849263740193463	0.00020853674233654282	0.000491997857358968	0.0012850178396105528	0.019132852477109785	0.002661437459194818	0.0020932845122719253	0.00016926094363186168	0.004496436292113293	0.08924652908871371	0.0008582284817591619	0.03584600226329972	0.00910044159430955	0.029305198233113526	0.009210884573783124
Mixture42	3.065841659045327e-27	0.001217814839509634	3.04932933601393e-24	2.24761051516195e-25	5.8896228638885e-21	3.8136339679910324e-21	6.795077278414215e-17	7.539269172321157e-22	4.920759529312915e-29	1.0201413992140897e-21	8.171524436719926e-23	3.032020861664255e-23	3.415771162913075e-28	5.841065296927532e-20	7.206972894150717e-19	1.7776339753780805e-27	1.77482607612334e-23	0.0003065962080329189	6.34528405181536e-26	8.338916815727002e-21	5.260016196910985e-25	8.926627170396922e-29	3.5353884110747724e-28	2.3048314639478354e-26	1.7802620842600012e-25	2.0091798958680284e-24	2.4436433718237724e-29	2.499520423485786e-21	3.66001871260836e-23	4.745328619697995e-28	8.36609148999094e-25	5.382715100489128e-23	0.00288140388751682	5.77757108276969e-27	0.002963106567789045	0.015914647460705724	0.012672097145997594	0.003460088890523445	0.004839064667160145	0.00955247566668748	0.00865056715666475	0.015171916062242642	0.006113195636036289	0.011162592004206464	0.008645145712847618	0.006932003410091049	0.0033985696817793306	0.8467713341555007	0.011148846703707955	0.004591566876690147	0.021275870134595358	0.9028072057462735	0.006134983827616451	0.05998861156313146	0.004641771509226435	0.0029632042358184647	0.004225719519162172	0.011564790166982928	0.005551829445531255	0.005195633298027732	0.003036278596455873	0.007228809339549145	0.006576270609721506	0.0019314192452836328	0.007530266964813503	0.006998912279355363	0.46081071195532197	2.0838653258602366e-13	0.0004010916446049512	0.006930600224779863	0.0016278522447632298	0.0008964569450099901	0.0014699028892504304	0.002837555701378586	0.0035838981749497074	0.004909453126422763	0.0006974997690865571	0.00443035385686615	0.0021476714473334293	0.0013509654563993562	0.0005075231606916731	0.29723588589528765	0.004586351352884524	0.0007653170720802415	0.0040825006524290875	0.5785780992941283	0.00043615485512335197	0.017425509612137083	0.00026000719869239937	0.00025183385755097004	0.00041959887511400424	0.001449982951189713	0.0006294077328169628	0.0014597059006269284	0.00024803552888216253	0.0022392715737573708	0.0014149896778135362	0.0003058077118226214	0.0013961103748714946	0.0076448195978938115	0.04582949676979044	8.038598432020169e-05
NFWA	3.209340104364846e-15	3.8199702697323283e-31	1.994110663682751e-06	1.152210188330097e-34	9.469000584493279e-07	7.8314093961248085e-31	9.599655735079884e-07	9.099803252379804e-07	9.712686331561025e-22	5.26595159804414e-07	1.0489409703385643e-32	2.3870013325455716e-27	7.14684760912202e-07	2.926219730256606e-07	3.386297063087777e-06	1.5121651764517258e-06	5.830328141223834e-08	1.1833452245942744e-06	3.5289853444134272e-06	8.967891367356751e-07	0.10422845871133792	4.4105688204105576e-33	8.235228621761386e-07	1.9748858017340265e-06	2.1985443435934167e-06	1.0588503879056238e-34	9.248451777638802e-28	2.3233740641860217e-35	1.3138285974430708e-27	2.0842499396827186e-06	2.5653684497554846e-06	9.876001613070085e-07	1.64730993291418e-07	0.10422845871204907	3.7720197481272686e-05	1.2714159640412049e-05	0.29079944030664756	1.3950370686907295e-05	0.004472362656156783	1.4763307856188236e-05	0.004167956601600338	1.8269890227079456e-05	1.4858800979541913e-05	9.966879986341675e-06	1.4891584466790375e-05	1.9206225431128353e-05	2.9192876544689108e-05	3.0353599853085e-05	0.24929540294756616	0.08750799602052607	0.2491893264343461	0.15647908842378838	0.3311732498840064	0.1975434295041848	0.4982596691393145	0.10422253302827916	4.193157422513257e-05	0.07872853850654944	0.2500583700087448	1.231238728853741e-05	2.195821987034989e-05	1.3194411144646614e-05	2.4579359561400906e-05	2.4785775031960014e-05	0.25000240899527887	2.5334851229502967e-05	1.9760108359759114e-05	0.49825966914411923	0.0018573595427104756	3.5389992183765674e-06	0.08169108211212497	2.586377531834589e-06	0.00753827667363958	0.0018687060081575785	0.0007920817989289325	6.45199861634301e-06	0.002474186496356058	3.2705378547425635e-06	3.5479346760958464e-06	4.199507987046411e-06	0.0019777043111326035	0.001052781115667685	0.045308458216230287	0.00699592859926329	0.034351609880044306	0.008576885060470194	0.08040598225373287	0.012065464892523891	0.26015678157656424	0.007311113827061261	0.0029203021917329442	0.0050501079883654865	0.03440576570134188	1.931514374381867e-06	4.4810769262566016e-06	0.001972234510980593	0.002502475288129306	9.41422971534095e-06	0.1309768117251027	8.582812469897807e-06	4.837025557211188e-06	0.2601567815411718
NFWC	2.242999353528584e-29	3.0825291326623555e-28	6.885505069456132e-21	3.6016702382857883e-19	3.0060279565007124e-35	5.0106283226964645e-23	1.0457290473089787e-36	1.935487345784123e-30	1.1873476073255848e-23	1.7722976024332011e-28	1.3598129297288795e-28	9.991249070708258e-20	3.583574922489194e-28	2.1338409201684773e-24	3.450134836094462e-20	4.960979458051207e-21	4.333581565227467e-15	2.9819435562154554e-20	2.1006112849390535e-19	4.317411595472571e-21	2.381608924959943e-19	3.503208529632228e-36	1.7992083448396833e-33	4.3190323006938746e-21	7.911946154552838e-20	6.616248226842648e-20	1.748405458796527e-19	8.40369493315926e-31	2.0302282780263092e-24	1.28691341215271e-19	2.849354613608048e-19	5.324628611299895e-11	1.8937029083033045e-28	6.885505236241229e-21	0.00018153221101580957	0.0048037138554056615	0.3303740078919921	0.13455835256560358	0.00012213553940707282	0.3333405781033104	0.00012062380245914049	0.00022921120751028337	0.49709227481124785	0.0031722684078820187	0.00600795498061674	0.19717768392106635	0.00014408641206535095	0.02082828105579954	0.00020808038877924645	0.0002200153673354696	0.9981316017027588	0.00027004679010280135	0.2608493103155358	0.11540782709979935	0.2483274865527565	0.00012095557614141117	0.09656737937414667	0.09655776919071252	0.18570773428878776	0.00022025398652983624	0.00022026611095238448	0.00022020100610035433	0.00021957963815448595	0.08629399624081938	0.17882229715769046	0.9964752029382152	0.00014875968310486167	0.33037400789297244	2.36228139853889e-05	0.00080118415837478	0.11261863224241152	0.00998105900983456	1.1698426649699753e-05	0.06444451357483422	1.1401442135180779e-05	9.007197799221594e-05	0.04721119621586958	0.0005551500242736275	0.0007974816641676268	0.02860050495784223	0.0019808131053889754	0.004867080685991008	0.002008715358861943	3.403746066150051e-05	0.26794027344276333	0.0029771982661334715	0.05876715648394176	0.007611005042804062	0.03957465498649695	1.2597305066267847e-05	0.0052159444013713105	0.0058888921569438465	0.014794640664679637	3.2487288695428446e-05	3.302731740862737e-05	2.3328165462592372e-05	0.0018668185990520494	0.006124968824623894	0.013566477870617946	0.18888108735339607	2.1947948020371398e-05	0.1126186323365986
