location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower
Mixture35	0.0020489651933231355	0.0060770784932751174	0.003959231568214326	0.0012724022641079438	0.001335379413664712	0.0022237586891696278	0.007513497970807146	0.00251532268455348	0.00043093334658037723	0.004213854986652531	0.004418336585190599	0.002605536681216319	0.003067806909990428	0.0008313786463379591	0.0035527925082576312	0.00239779750064143	0.005093314254455742	0.0021198547636943014	0.0032567398072428427	0.005207157910159958	0.0013687362904987626	0.00022700421228416306	0.0003853554689486655	0.002283393090530954	0.002005188199654506	0.909700393434641	0.0011070043804713384	0.005492006450035161	0.0016491560747168683	0.002873541458818588	0.0006497832444466129	0.004401160999571068	0.0023337840240269304	4.697308015494007e-05	0.005452520253705476	0.012699647127955925	0.011049788233308688	0.00386568382901204	0.004243785004272454	0.007503340844607246	0.011815629771521816	0.009796506819885241	0.005822268885028089	0.008054124889343187	0.013263887853643809	0.008317679147536781	0.007846174049313969	0.00722390910549385	0.00928000312629151	0.008045904445675737	0.011155242384710945	0.00885802434497127	0.013590621732781225	0.01593370568891395	0.007592652724193689	0.0017551757117596752	0.0022969460699106357	0.01142578557215608	0.008885645589058567	0.9441985028185382	0.003595002712296406	0.015808691767991774	0.004136672230714403	0.007183455762427924	0.004158843968003711	0.010560921504115847	0.008177554942234927	5.5329580921984856e-11	7.473007284086416e-21	0.0010622214376587327	1.8872986932160087e-21	2.89917758672375e-22	5.855481201452093e-17	4.6781415813877514e-26	0.0023595547278734276	3.217423951966845e-23	1.2617689440819665e-30	0.0006692484036926723	6.022216391156605e-09	6.509256212346654e-22	3.030910569752754e-17	6.23821275928427e-26	3.126335449067783e-14	1.2914353105293548e-19	3.4338979841682213e-12	2.699000758811376e-27	4.7138688043117724e-21	2.0928379862405894e-21	2.0446122187417131e-25	7.698757134922767e-29	2.485025141257946e-25	5.666537174633783e-24	1.6830370555890126e-20	0.8716175157020931	5.507692902660825e-23	1.8469748896731836e-17	1.239031227850011e-17	2.1774820022489908e-17	2.6462970281613902e-23	0.00017576267436388775	1.4906730254371881e-21	1.723150255828277e-25
Mixture36	0.004087199276223617	0.01104558775917795	0.01989410095038651	0.0047881745700137385	0.00238572418055297	0.12948741927133545	0.007738606972388995	0.0065565979268045445	0.0013560861218369787	0.004666998216784111	0.01592929629185323	0.01088160448743225	0.0046988500721850315	0.0007096962708473395	0.005670640798174271	0.004661448707761849	0.012210510503155879	0.01351786441587705	0.010080283144021453	0.011082074237172071	0.021230498015250412	0.0022198336781804433	0.0018930436305430393	0.004964587215908548	0.017443605510426705	0.00791606185601359	0.022634487779887465	0.0072717641777436835	0.0038214548276431694	0.005374682274458159	0.041858795990232664	0.01773403271410903	0.0045585086619703554	0.5572441553130945	0.007374477469822064	0.023183506254712882	0.07095047693821507	0.00981717997248104	0.006155320417881497	0.855280876308439	0.015315452187719325	0.02141430037037273	0.006202385539625142	0.009519997823694705	0.019525669480619873	0.02016795363474897	0.011842858817888357	0.00545268207424093	0.009197361310404004	0.012574734855195443	0.015516954717003078	0.01857149555242022	0.01439147076640628	0.05057420115482553	0.3568756933978256	0.005340076942554544	0.0042987837734452215	0.01840391030828699	0.043015422470753684	0.013318005886372997	0.2883494844312381	0.017765197057380493	0.00719495899962885	0.009178577796790108	0.394145269745146	0.04612354994724299	0.01152915336816157	0.8296021110794796	0.0010317051559244335	0.00609984766226836	0.005873509173112919	0.0006872430635420964	6.594153720738822e-20	0.0026791689228471095	0.003780626448359177	2.419816254303576e-19	6.2035729113370386e-31	8.207791009060103e-05	0.004093444460758735	0.0028673649988047853	0.00021475758876090195	2.8310525590790207e-33	0.002507295019275175	1.0101892219044106e-06	0.00178704766495356	2.0323815104848212e-27	0.0011594677351009328	1.0068753259397161e-23	2.925506324768868e-20	6.252280225458583e-29	3.550167691198742e-21	1.6823446230434046e-23	0.0009686896035977942	0.0025054350126192857	0.0018860702288602854	0.001737253091573489	0.0005534626869268704	0.0017143595089466794	2.876197466915672e-08	0.005993857174978282	0.00011887892535154858	1.1637271196950273e-19
Mixture37	0.0020694876330229015	0.005033973964777628	0.006470098998830397	0.0012920194422783293	0.0013235434998247354	0.003197056104761699	0.0045280252888017505	0.020210465641356007	0.8785689693230674	0.012531427832277153	0.002752473967956097	0.0019247997136535907	0.0022730184516114756	0.0004058804370999645	0.005006360576267331	0.0022383347500696308	0.00503471237603593	0.0011132955151254948	0.002094026927333046	0.004367040187212055	0.0010773837734799022	0.0021313644734174096	0.0010654537896278198	0.0030264274873021335	0.004829486073170513	0.0029628475617952377	0.0006075845005767675	0.0031714580019638512	0.0006794004141652044	0.004545967082909667	0.0012854463753950358	0.00581555065595549	0.0028909647016570564	0.0021521109773965357	0.005299119393603858	0.010338154319870441	0.013255118875607557	0.004174091063373073	0.0049195663223388295	0.012546334542377996	0.01084419335489945	0.3504143760376524	0.9381177997163738	0.023335204477826072	0.009467590328056077	0.010166819990962103	0.007474050569366677	0.003465239568371587	0.012599413930423306	0.010447323129909961	0.014585554737799936	0.008197903566212372	0.011808396908694885	0.014929549714566386	0.009958625708390196	0.006885133019066671	0.004654524971184033	0.01633766122735901	0.014891793920645782	0.00841679327267514	0.003402246329655686	0.009551470060338014	0.0030320770096359776	0.011116932483445389	0.012915035069040091	0.01378575729902159	0.007802810063333061	1.1235688020493196e-06	1.4807842459839878e-17	0.0002430919627850406	6.063488765528373e-18	5.304172516147578e-33	3.8880194476944695e-29	5.189216991678473e-23	1.2080757710778795e-13	1.2055186183317603e-26	0.5034511263489269	0.002043360302137466	4.26313666579889e-23	3.83284366402434e-25	8.400061546907383e-23	7.81916578833342e-27	4.4059957471149274e-05	2.1302839574189432e-21	4.562725004246859e-17	4.554816793866536e-26	2.0783793634940863e-23	9.889256986012904e-21	4.0620640764451113e-26	1.8441510352218813e-22	1.6783377812799912e-25	3.886836557911702e-23	3.711200003638786e-19	3.900134101638165e-18	8.845543132626354e-26	5.396782613640258e-24	5.864713637582799e-27	1.2307808906328645e-15	4.74765628016622e-24	0.0008897821346574164	3.217550063938916e-23	6.168431508295865e-26
Mixture38	0.0006272972689519911	0.007832102928548395	0.0029840470426760607	0.003639104706665493	0.004017947185941785	0.003785746701751406	0.0031752129393252952	0.0036953420595502474	0.002845129364613418	0.0029173903016339185	0.007142171818902389	0.004688855211764517	0.8831603548123311	0.0042877936780207435	0.0032614901712793615	0.003421733237176658	0.006863313325292387	0.0011763219021504925	0.0009453496165524844	0.002115219109136774	0.0008272024967888875	0.0006372854461741107	0.00058786314190533	0.0026799728508896553	0.0036741061377355477	0.004846896302206137	0.00043942757124165017	0.005411479612371176	0.002956901669512763	0.003951217367497873	6.041072037908267e-05	0.01458346280070278	0.0026474436996851668	9.645961470310413e-05	0.0026966465454276935	0.01764409284158314	0.013317641588706696	0.009404626400689809	0.009059524219723317	0.016498035999320586	0.007608501707339159	0.011857695080995866	0.010986753561508232	0.007703884941272536	0.013721010396656037	0.015514177278384488	0.9353485099239058	0.03584144652898991	0.009256343925042782	0.011773450655999596	0.019348599874099485	0.005245422361580196	0.007471131308911857	0.009819675037984794	0.005029035421893114	0.0030073285297242906	0.003063565898282072	0.00912457993449283	0.015045605984431948	0.00976579365136912	0.0030450058357724174	0.013133218593248206	0.009410284214500082	0.00948333306514554	0.000567258510205733	0.055962028885048046	0.010689140636555322	2.745521229157356e-12	5.876817480518145e-29	0.0016365517097950226	3.003740282430675e-24	2.616109634194435e-18	0.0009128035137734144	1.0432276464978391e-20	6.36846351530241e-20	4.369841396593828e-24	6.6999016262169765e-25	4.430361784941331e-19	0.0012371147924551444	2.8805964443631276e-22	0.8016190739725437	3.1845852827897346e-25	4.5672745384529703e-20	7.830392952362802e-18	7.456038170517922e-20	1.0822528135915835e-23	1.853576756624769e-23	7.79500891914208e-23	1.6075329654712397e-23	5.536626796076709e-27	2.640156409574126e-26	6.316738713298293e-23	1.2627269058050393e-20	0.0007492426303214075	2.5924724007328866e-26	0.0013254557329491904	2.2578139124250095e-21	4.1942156459941585e-18	1.2739789767913122e-25	9.147580784053683e-18	1.4786673806076389e-30	1.5415307213704442e-26
Mixture39	0.0020900352375166657	0.009640260205141521	0.005692591449396152	0.003173866956856355	0.004660578939880598	0.0073871939207557705	0.005470533091183417	0.0025101062776793654	0.0031380299934572285	0.0037971082533057453	0.00252302679481573	0.005215464302454659	0.002695795017892344	0.7969373493467045	0.006348747569912605	0.0036902006860394295	0.009284746538167365	0.0017274493071409028	0.0037481128067814624	0.009080909108820128	0.0030552063310933467	0.0013425524883864419	0.0013196500673905514	0.003931629755075948	0.004414093764439271	0.005076528333200554	0.0008177305049474436	0.007040797133921434	0.0033471683701173788	0.005634993148386645	0.0024294584806789053	0.009456067348324224	0.0538192544582835	0.004842185071971808	0.004949989027508267	0.026917162450092857	0.017999307004327243	0.0077956015583805546	0.00935013885500327	0.015581829162483284	0.01025186592924858	0.009495822262552167	0.016128298132180783	0.009429527511714043	0.009333777487944688	0.016505531547793332	0.008195352949487795	0.8785289033544782	0.019502459611725764	0.011308342386035885	0.02572369308722704	0.006951289205296815	0.02141439020044907	0.03038011955403694	0.012106733625427005	0.005234216251480147	0.005462429553891638	0.012195806175055383	0.01006009051920147	0.01096400850334568	0.0033680022986626746	0.015771105829268234	0.009555378198585695	0.01039488969105007	0.0064290039936402005	0.03397370363233738	0.7641745439866006	0.00967881312134931	1.2136836913327742e-22	0.0012820659169683086	2.5844747595606228e-21	4.825586807261676e-11	0.0025012876770716076	4.692982168686613e-18	0.0012137556640145987	3.7406717517774475e-26	3.0217104303432684e-26	0.00014703989380395892	8.491676817380253e-17	5.631352087191074e-22	5.841464348322138e-27	0.07473968976419221	0.00040539645863809314	6.180674849852297e-18	7.385318691378807e-12	6.798304633449943e-25	1.1978974165244403e-23	5.847597904894984e-18	2.0250415975580333e-20	1.7013209174334606e-23	8.116468364925369e-25	6.893841210211999e-22	1.3121249261733575e-18	1.001546373120162e-07	3.1569827680594253e-26	0.001638878290195207	1.0021350819706681e-20	7.923923591766104e-05	1.0966216618306422e-23	0.00039233799441230834	6.3411829672369655e-22	2.409417274292706e-27
Mixture40	0.0015674065204427455	0.010452253853353142	0.004762515336372421	0.003456873242581415	0.0036109049660212784	0.008297706667166017	0.004804726098323212	0.005052692069375208	0.0037474776313128973	0.005014686816454082	0.004678619787096541	0.005364306036089343	0.002935226089417594	0.797184633036468	0.009563263541243922	0.003035232411358139	0.009490115135582927	0.004318857228915104	0.0032531485757462076	0.0059974032320988845	0.0007853510050641324	0.0007113936874485411	0.0036443600385352554	0.003017294242968242	0.0018309935294553647	0.0032272904141839964	0.0007125823107641257	0.006642116780238714	0.0023697739199190922	0.005328730508448171	0.0002548182320543006	0.0073834121562085945	0.05944846973762595	0.004444460195645145	0.00499747835956462	0.02013105507135964	0.009078356800058245	0.007288791095824004	0.007927477098961529	0.013849189283929598	0.012388076325033357	0.013557692340000703	0.011881000283316767	0.009934838439465113	0.009543823752741631	0.01199619007422578	0.008688080564408177	0.8982290154304103	0.024311247386923973	0.009445304448954486	0.01680980977503382	0.01573591272278444	0.01105235274921783	0.02987517706796707	0.004863401835375792	0.0045278679788549065	0.01772168051838994	0.00903000383559441	0.005209558445716146	0.007187385157604985	0.005101292943889344	0.013063734903325132	0.006259771103927942	0.00933531290241926	0.0015769004228587968	0.016388098162182122	0.7585249419381533	0.004780858623875243	1.7324670301723895e-24	0.0028502370915169605	3.7452460593872494e-22	1.2863907985099113e-17	0.0009690336511736263	0.00017359654110391657	9.017650529785259e-12	4.871791275674345e-19	1.053997794740085e-25	0.0008368070009760848	7.890340980137893e-18	0.0006901827919077517	1.0107094772415116e-23	0.09467081387747399	0.00019469032200271022	2.643437869577909e-16	0.0002213888417018385	2.6013014873187937e-23	1.0911017003983672e-23	1.8896121146983802e-21	1.6578472449678353e-24	2.13849975825359e-26	5.425585040332775e-21	1.0600899583764767e-21	1.0749624060250492e-22	6.318496577399482e-19	8.54942093834653e-25	0.0002942169366403919	3.341912248223806e-23	3.423355374344211e-05	8.745410740424918e-24	0.0008752239357670993	2.983208433170088e-22	6.383644745916139e-24
Mixture41	0.0004318710161652304	0.00908163231421779	0.005464821409278801	0.0016335908396258717	0.003531038938937847	0.004957575055597472	0.0031270195771233877	0.0033783322246045185	0.000755362037068667	0.005383835256144506	0.0028461756729643533	0.0029999451776395575	0.0032307102578853363	0.00538853385102513	0.015274003802583438	0.0020789304268478944	0.008801332008410859	0.04966764201085638	0.0006337649404935562	0.7732942911968589	0.0005092069324958541	0.003990436408607903	0.00025499913962284747	0.0048684536910829765	0.0019743536617581247	0.0027598968206017007	0.0002753641724330964	0.005799452274207455	0.002573267644592366	0.0018418708879747259	0.0004015435885282375	0.041026617423416754	0.004502806171618175	0.02373028422979248	0.002804636256528643	0.02379166098200686	0.013559202382668346	0.005317030291825953	0.007079774871774534	0.01669926101803087	0.007262685006336824	0.011230735307533882	0.0076129981003014826	0.012446668138261898	0.011258233606707758	0.009610191986384757	0.008853539996713925	0.004954653055414482	0.02005686317999005	0.0081166764516277	0.020149621359318262	0.5739518049800387	0.00536399854552204	0.9475493363302113	0.00532135340896354	0.004504841548999649	0.00338352324588178	0.012680759217240833	0.011701963720232692	0.007764466253082773	0.003292796308323921	0.012855182868604638	0.007017956498502881	0.007074472205483155	0.00392685280866749	0.6908726642475919	0.014430564362327241	0.34299303641425377	6.776406268204933e-30	0.0030514537885521316	7.26429301060822e-24	6.04569839420081e-26	0.0005571059730839321	3.597062687373157e-20	3.081873295939388e-19	3.567108415771942e-23	2.7731419429418862e-27	0.0011399222318527798	4.5829016405394854e-24	1.3417301201610857e-21	3.823697650616393e-26	1.443332218433554e-28	5.657918610049425e-18	1.0219062543564993e-21	9.002425373441327e-20	1.1471732986388457e-23	3.3300813624391146e-28	0.009041161995826228	7.579993977462578e-26	1.3974947439182768e-24	3.248457776731288e-29	7.41414206815753e-19	3.1135038767791464e-24	5.904807530325117e-20	3.159373879378321e-31	4.705915342079195e-16	9.164034718665495e-23	1.7090857810605886e-22	4.0095641932805445e-26	1.3057566031420612e-17	2.4660343902816852e-17	1.2469562451473108e-26
Mixture42	0.0007022055262893608	0.0052874315601804025	0.0009173843167349164	0.002214959430207114	0.002946372342680585	0.0028841580441253635	0.0031482528299213576	0.004588292578035083	0.0007855519661548037	0.0034511271492811855	0.0034282202606456826	0.0011204803674577074	0.00045966898195568586	0.30573738388560234	0.00587101573165382	0.0016385541635379175	0.006144202021522219	0.5450025273975146	0.0011615717788290003	0.015310225751845132	0.00040297684195124216	0.0007918480586911411	0.000841315598578728	0.0018978138051416562	0.0004965590994569209	0.0012672288020481048	0.00016918323614308859	0.004384372467974278	0.0009792973256662655	0.0025044780157819657	5.986559432345648e-05	0.0038341004509559722	0.06655345615644419	7.154611998806955e-05	0.004788247962784126	0.013193832101752605	0.005725537412794769	0.006536148045605174	0.007268321716878164	0.010682951003204415	0.007448661792374818	0.013680830638079042	0.008192705826772543	0.00836316245504401	0.01182462693593254	0.011288214576674454	0.0035097115951732904	0.8104428047547481	0.015422266944257523	0.009273124285809066	0.030069132172548103	0.8804961551284	0.010912135180029855	0.051987636545083114	0.005358034182036748	0.0038754900590307413	0.0033887021584661984	0.010067423883574286	0.004906051815615174	0.005565626000003439	0.002373997225657159	0.01027867592874057	0.006507675812200773	0.008627488032928336	0.0011837165595681028	0.011901647107473757	0.7832702365688845	2.627782736694565e-13	3.326757297192355e-25	1.6197844923080062e-16	8.54789602089021e-26	2.7993431489276937e-33	5.264617965297634e-23	6.891555310878634e-22	3.918963175653261e-24	2.906878144753739e-22	6.685293208562267e-26	9.200787738740075e-15	2.421185006169939e-21	1.8985921788129374e-27	2.822158055282552e-31	2.545708680179513e-19	3.268987370748951e-19	2.552043821289953e-28	2.770381694694532e-24	0.008170562279658782	2.927315055602192e-25	4.4043195742271144e-23	2.0389466035668842e-26	1.3727783490079657e-30	6.878713047285994e-28	7.655971409494112e-27	1.8806471987326538e-27	7.268033915494911e-25	3.490754198755068e-28	1.4944608549381022e-21	9.156456110821735e-27	5.401704560134602e-26	2.4982254061328707e-27	3.265529362000227e-25	0.00020059273475211492	6.668782650732446e-27
NFWA	0.0863680119592874	0.008281255373012381	0.0005312503733326194	2.994908767761921e-06	0.0002323098092624167	0.0006077805314972134	0.005205681857611789	0.07972930895282963	0.6676714206891512	0.004983990283920438	0.004318393171350542	7.629121609308214e-06	0.0007796948578349673	5.044438543629401e-05	0.003245050652484217	0.0015428106111695053	0.002091361239521301	0.001999388639179521	0.003245050643465937	0.014720887029488976	0.003245050643498037	0.0022654757622281867	0.0020442631383330288	0.0006022269419317451	0.0009160214533246386	0.09873707689126748	7.291601095368112e-06	7.319969155493603e-05	0.001048308669940569	0.0010051204415459521	0.00029169557139689575	0.0006693484301408	2.8452259034628496e-06	0.003245050638363122	0.964671075952759	0.13921186407396846	0.0035669426326762343	1.8490620698815013e-05	0.001857466480912177	0.0020623989441852326	0.0001234538430246937	0.49711009975908876	0.9897574034063272	0.040415277807699615	0.04385809178334969	0.00011453315139997308	0.009360016331232845	1.0199680603348103e-05	0.03306422290650762	0.02020725141041653	0.012023264508392407	0.024931369640997625	0.0330642229089365	0.047677756070489345	0.03306422290561562	0.00010329914119222266	0.009715984432325428	0.001892496725600285	0.00016184834549360727	0.9937532155219535	0.0001145336038221358	0.00011448423344123441	0.00015334310091462273	0.00015334309980838677	0.00015782180925934938	0.0035746274412674904	3.057099797337879e-05	0.033064222906742095	2.886051684585697e-27	4.365825832183663e-28	2.226093889292856e-31	5.88108825312351e-32	3.089985611950804e-30	3.616754349411735e-31	1.3711817117341656e-29	4.5961097230616543e-29	1.2857424869868194e-19	2.132586522018999e-26	1.6473257197391248e-25	7.291845474884593e-29	1.285863882747063e-29	7.69315345862922e-29	2.2505808834068605e-31	3.771329031881652e-29	8.05173988269804e-29	1.6076218423926552e-28	2.2503742905916596e-31	1.6099580997167462e-28	2.2504572568116417e-31	1.5471469271820147e-31	3.767200516175231e-29	1.2401680785606408e-28	1.2408488899937915e-28	4.46323879661332e-21	2.4873281222345656e-28	1.3782402907122612e-30	4.892047096638701e-28	8.115098583790792e-29	2.2645538137460705e-29	5.2302494299822064e-30	1.3434247189074218e-33	2.2664640853950115e-31
NFWC	0.000750463499629197	0.012148475959284635	0.020718634531140603	0.015237444329611332	0.041431901733618076	0.00525084156882631	5.500985327901805e-05	2.234604736202683e-05	0.10514988765920466	3.890993341928046e-05	0.013866928763129789	0.001432955064711548	0.02385959625552144	0.29531694171733686	0.0003014870329743404	0.0038709722243399323	0.0014469159143653118	0.009336083160682445	0.003369324600729062	0.23325899665355945	0.0023971448251633764	6.861997685985423e-05	7.327328143943269e-05	5.9684025387533174e-05	0.0015528984974565807	0.003471008327909566	5.112527810645937e-05	0.06300294294955751	6.72245509469962e-05	8.556696300885225e-05	0.020718634439886217	2.4705583762199155e-05	0.05941251853588402	0.02071863452828809	0.0004419082090188427	0.007834229013176925	0.13556097642017076	0.07426051841592751	0.37239224165927964	0.03725050299454294	0.000455660224664763	0.00027314588390675966	0.7482289356790359	0.0003538162776310302	0.16600301565964246	0.000494297575869611	0.3780164506048479	0.6666309644799919	0.0004364327741184233	0.00436415400265816	0.0005459720790549743	0.12496400224288522	0.031795425049835915	0.9945039854170401	0.02811335014314091	0.00040420374953982496	0.00044040733856472094	0.0003780396858687254	0.0007052511969045271	0.0029338383883785587	0.00045170875617411946	0.983326439351093	0.0004163447592243594	0.00048807315911478396	0.13556097642274229	0.0002660035453975913	0.4962776334846067	0.13556097641773443	8.908237841192105e-32	2.0683961709264256e-31	3.3613862470420577e-28	6.055330485277996e-27	5.174090268747907e-21	1.1102995283334664e-26	7.2257211993818265e-34	8.192532979006403e-31	3.3297308514191987e-23	6.260478897937715e-35	5.085856904227862e-25	1.5777813006474057e-25	2.0639441290278396e-22	1.0671696689365398e-25	3.054267594766258e-27	3.443438452621648e-27	1.5359887827596644e-25	6.009605975268963e-31	1.3691121976411837e-25	1.238283083604052e-22	1.632634770581604e-25	1.7662613164616665e-29	1.8008151537728924e-26	2.3038358541530258e-29	7.157028552206135e-26	3.413393707548377e-31	9.430239844321592e-33	1.6104447067057283e-24	1.655776722549751e-33	3.0812457981255096e-26	3.218553791149941e-28	7.699168300089266e-30	4.0301600128514585e-21	3.1920165761579315e-28
