Sample name	summarized	lineages	abundances	resid	coverage	plate	plate_date	collection_site_id	collection_date	sample_title
WK91-3359	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	10-22-22-2-V2	2022-10-22	WK91-3359	2022-10-07	beaufort
WK91-3380	[('BA.5* [Omicron (BA.5.X)]', 0.981781570706526), ('Other', 0.007282480000265755), ('BA.2* [Omicron (BA.2.X)]', 0.0017825299999307909)]	BA.5.2 BA.5.2.3 BA.5.2.5 BF.2 BA.5.2.4 BF.4 BF.6 BF.9 BA.5.3.4 BA.5.3.2 BA.5.3 BA.5.5 BA.5.6 BA.5.3.3 B.1.1.227 B.1.1.406 BA.5.7 BA.2.13.1	0.13583753 0.13583753 0.13583753 0.13583753 0.13583753 0.13583753 0.13583753 0.00452909 0.00403845 0.00403845 0.00403845 0.00403845 0.00403845 0.00403845 0.00401606 0.00326642 0.00215905 0.00178253	4.238552013345964	7.86208741597833	10-22-22-2-V2	2022-10-22	WK91-3380	2022-10-08	charlotte 3
WK91-3388	[('BA.5* [Omicron (BA.5.X)]', 0.9921066776147878), ('Other', 0.001561371486068833), ('Omicron', 0.001494769999634994)]	BA.5.1 BA.5.1.6 B.1.1.227 BA.4.3	0.49605334 0.49605334 0.00156137 0.00149477	4.459037401716425	4.069825769989633	10-22-22-2-V2	2022-10-22	WK91-3388	2022-10-11	roanoke rapids
WK91-3382	[('BA.5* [Omicron (BA.5.X)]', 0.9497450049453366), ('BA.2* [Omicron (BA.2.X)]', 0.029995729991049252)]	BA.5.2.1 BA.5.3.3 BA.5.3 BA.5.5 BA.5.2 BF.3 BF.2 BA.2.33 BF.9 BA.2.18 BA.5.2.2 BA.2.46 BA.5.9 BA.2.44 BA.2.76 BA.2.3.8	0.15369924 0.15369924 0.15369924 0.15369924 0.10851776 0.10851776 0.10851776 0.01909690 0.00410930 0.00382653 0.00331695 0.00228125 0.00196850 0.00177305 0.00155280 0.00146520	7.488022303874324	30.522021201886098	10-22-22-2-V2	2022-10-22	WK91-3382	2022-10-10	marion
WK91-3394	[('BA.5* [Omicron (BA.5.X)]', 0.982484859948553), ('BA.2* [Omicron (BA.2.X)]', 0.005173989998202387), ('Omicron', 0.004896868910083121), ('Other', 0.0021935705102686543)]	BF.7 BA.5.3.1 BA.2.3.8 XE BA.2.66 XW B.1.501 B.1.595.3	0.60000000 0.38248486 0.00375940 0.00359513 0.00141459 0.00130174 0.00118661 0.00100696	3.777855112670277	6.832090425709795	10-22-22-2-V2	2022-10-22	WK91-3394	2022-10-10	tuckaseigee
WK91-3402	[('BA.5* [Omicron (BA.5.X)]', 0.9895937329455075), ('Omicron', 0.0026137000000501956), ('Other', 0.0012269899864029976)]	BF.7 BF.2 BF.4 BF.6 BF.9 XAC B.1.1.93 BF.5	0.66666700 0.09959903 0.09959903 0.09959903 0.02304150 0.00261370 0.00122699 0.00108814	7.05098422589878	17.035080092298433	10-22-22-2-V2	2022-10-22	WK91-3402	2022-10-11	winston salem - salem
WK91-3401	[('BA.5* [Omicron (BA.5.X)]', 0.9817044522043783), ('BA.2* [Omicron (BA.2.X)]', 0.002753709995187428), ('Omicron', 0.0013025099997393797)]	BA.5.3.1 BF.7 BA.5.2.1 BA.5.3.4 BA.5.3.3 BA.5.3 BA.5.5 BF.2 BA.5.2 BA.5.1.5 BA.2.3.16 BE.3 XAC BA.5.1.2 BA.5.3.2	0.29234129 0.27412000 0.11250093 0.06030832 0.06030832 0.06030832 0.06030832 0.02502569 0.02098716 0.01120450 0.00275371 0.00193281 0.00130251 0.00118554 0.00117325	6.8418195069240415	50.948065411497176	10-22-22-2-V2	2022-10-22	WK91-3401	2022-10-07	winston salem - salem
WK91-3400	[('BA.5* [Omicron (BA.5.X)]', 0.9849835219958507), ('Omicron', 0.003091320795206752), ('BA.2* [Omicron (BA.2.X)]', 0.001025578998882543)]	BA.5.1 BA.5.6 BA.5.3.3 BA.5.3 BF.7 BF.9 BA.4.1 BA.5.3.2 BA.5.1.1 BA.5.2.5 BA.5.1.7 BE.3 BA.2.3.2	0.23394273 0.23386812 0.23386812 0.23386812 0.03943613 0.00410850 0.00309132 0.00130321 0.00128163 0.00115674 0.00111394 0.00103627 0.00102558	7.318605213521465	44.2363642443902	10-22-22-2-V2	2022-10-22	WK91-3400	2022-10-11	wilmington northside - county
WK91-3399	[('BA.5* [Omicron (BA.5.X)]', 0.9947475836926647)]	BA.5.1 BA.5.1.6 BA.5.1.2	0.33158253 0.33158253 0.33158253	3.892881697266216	11.667725646256228	10-22-22-2-V2	2022-10-22	WK91-3399	2022-10-07	wilmington northside - county
WK91-3383	[('BA.5* [Omicron (BA.5.X)]', 0.9913489374981233), ('BA.2* [Omicron (BA.2.X)]', 0.0025278799999969926)]	BE.1 BE.1.1 BA.5.3.1 BE.3 BA.5.6 BA.5.3.3 BA.5.3.2 BA.5.3.4 BA.5.3 BA.5.5 BA.5.1 BA.5.1.6 BA.5.1.3 BA.2.66	0.17916667 0.17916667 0.17916667 0.06250000 0.04672314 0.04672314 0.04672314 0.04672314 0.04672314 0.04672314 0.03700337 0.03700337 0.03700337 0.00252788	0.4443573547344476	5.394107614620607	10-22-22-2-V2	2022-10-22	WK91-3383	2022-10-06	raleigh
WK91-3397	[('BA.5* [Omicron (BA.5.X)]', 0.9136849130969523), ('BA.2* [Omicron (BA.2.X)]', 0.07409291999975964)]	BA.5.2.4 BA.5.5 BA.5.2.1 BA.5.6 BA.2.52 BA.5.1.6 BA.5.1.2 BA.5.1 BA.2.29 BF.9 BA.2.42 BA.2.3.5	0.28319594 0.16430797 0.16430797 0.16430797 0.04545450 0.04507711 0.04507711 0.04507711 0.02531650 0.00233372 0.00230129 0.00102063	1.2117269651667533	9.661238002875963	10-22-22-2-V2	2022-10-22	WK91-3397	2022-10-07	wilmington northside - city
WK91-3396	[('BA.5* [Omicron (BA.5.X)]', 0.9958484304995585), ('Omicron', 0.001383779999931893), ('BA.2* [Omicron (BA.2.X)]', 0.0011989999996344799)]	BF.7 BE.1 BE.1.1 BA.5.3.1 BA.5.1.6 BA.5.1 BE.3 BA.5.2.2 XAK BA.2.64	0.44117600 0.09454438 0.09454438 0.09454438 0.07493420 0.07493420 0.06234688 0.05882400 0.00138378 0.00119900	1.4982922313585827	7.40393940407317	10-22-22-2-V2	2022-10-22	WK91-3396	2022-10-10	city of wilson
WK91-3395	[('Omicron', 0.988947553997875), ('BA.2* [Omicron (BA.2.X)]', 0.0010026099997574166)]	BA.4 BA.4.3 BA.4.6 BA.4.1.4 BA.2.46	0.36894355 0.36894355 0.25000000 0.00106045 0.00100261	4.456446066542226	21.53630070561482	10-22-22-2-V2	2022-10-22	WK91-3395	2022-10-06	city of wilson
WK91-3398	[('BA.5* [Omicron (BA.5.X)]', 0.9839862465759835), ('Other', 0.0022834693884076973)]	BA.5.1 B.1.1.519	0.98398625 0.00228347	3.323070330477515	19.559910376885263	10-22-22-2-V2	2022-10-22	WK91-3398	2022-10-11	wilmington northside - city
WK91-3393	[('BA.5* [Omicron (BA.5.X)]', 0.9781391638494924), ('BA.2* [Omicron (BA.2.X)]', 0.006154680996958668), ('Omicron', 0.004695499999079556)]	BA.5.1.6 BA.5.1 BA.5.3.3 BA.5.5 BA.5.3 BA.5.3.4 BA.5 BA.2.3.4 XN BA.5.2.3 BA.2.26 XW BA.2.3.12 BF.9	0.14281257 0.14281257 0.13780441 0.13780441 0.13780441 0.13780441 0.13780441 0.00334974 0.00332938 0.00247729 0.00152207 0.00136612 0.00128287 0.00101471	2.796851576953455	25.55930843059225	10-22-22-2-V2	2022-10-22	WK91-3393	2022-10-07	tuckaseigee
WK91-3391	[('BA.5* [Omicron (BA.5.X)]', 0.9828574605180661), ('BA.2* [Omicron (BA.2.X)]', 0.0066346300002328145), ('Omicron', 0.0010966499981027913)]	BA.5.3.3 BA.5.5 BA.5.2.1 BA.5.6 BA.5.3 BA.5.7 BA.2.13.1 BF.9 BA.2.18 BA.2.68 BA.4.1.3 BA.2.66	0.19334765 0.19334765 0.19334765 0.19334765 0.19334765 0.01330010 0.00300383 0.00281909 0.00140885 0.00116550 0.00109665 0.00105645	5.527933268110452	10.771494498879711	10-22-22-2-V2	2022-10-22	WK91-3391	2022-10-07	south durham
WK91-3390	[('BA.2* [Omicron (BA.2.X)]', 0.950962240947126), ('Omicron', 0.0379968180023491)]	BA.2.72 BA.2.30 BA.2.50 BA.2.5 BA.2.29 BA.2.56 BA.2.27 BA.2.31 BA.2.23 BA.2.8 BA.2 BA.2.63 BA.2.40 BA.2.11 BA.3 BA.2.33 BA.2.77 BA.2.3.2 BA.2.3.16 BA.2.48 BA.2.9.4 BA.2.66	0.14285700 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.05908460 0.03799682 0.01913480 0.00670177 0.00572126 0.00409113 0.00181960 0.00136240 0.00117443	5.187320760339949	17.49322810420359	10-22-22-2-V2	2022-10-22	WK91-3390	2022-10-10	charlotte 2
WK91-3389	[('BA.5* [Omicron (BA.5.X)]', 0.9631738483607617), ('BA.2* [Omicron (BA.2.X)]', 0.007769121886209781), ('Omicron', 0.0062661999933998945)]	BA.5.2 BF.9 BA.2.22 XN BA.4.1.3 BA.2.61 BA.5.2.3 BA.2.13.1 BA.2.9.2 XW	0.95799819 0.00343955 0.00318471 0.00298074 0.00207089 0.00186220 0.00173611 0.00150325 0.00121896 0.00121457	4.845926509613124	28.09417115339598	10-22-22-2-V2	2022-10-22	WK91-3389	2022-10-07	charlotte 2
WK91-3387	[('BA.5* [Omicron (BA.5.X)]', 0.9921117608746277)]	BE.2 BE.1 BA.5.3.1	0.33070392 0.33070392 0.33070392	5.285429839184346	29.094070829013813	10-22-22-2-V2	2022-10-22	WK91-3387	2022-10-06	roanoke rapids
WK91-3386	[('BA.5* [Omicron (BA.5.X)]', 0.9888978474968596), ('Omicron', 0.0012055499999683852), ('Other', 0.0010473047116072063)]	BF.7 BA.5.1 BA.5.1.6 BA.5.1.5 BA.4.1.3 AK.1	0.95533317 0.01604920 0.01604920 0.00146628 0.00120555 0.00104730	3.1653163782185443	14.383172256964183	10-22-22-2-V2	2022-10-22	WK91-3386	2022-10-11	owasa
WK91-3385	[('BA.5* [Omicron (BA.5.X)]', 0.9529333702992704), ('Omicron', 0.03339775929280188), ('Other', 0.0010601389995875538)]	BF.10 XM B.1.1.529 BA.5.1.5 XH B.1.1.239 BF.9	0.95021450 0.02298221 0.00907100 0.00170964 0.00134455 0.00106014 0.00100923	4.974381890952135	27.86342507440725	10-22-22-2-V2	2022-10-22	WK91-3385	2022-10-07	owasa
WK91-3384	[('BA.5* [Omicron (BA.5.X)]', 0.9969234219969292)]	BF.7 BE.1 BA.5.3.1 BE.3 BA.5.1.6 BA.5.1.3 BA.5.1 BA.5.7 BF.4 BF.1 BF.2 BF.6 BA.5.9 BE.1.1	0.33333300 0.17789262 0.17789262 0.14278003 0.04761900 0.04761900 0.04761900 0.00841751 0.00258245 0.00258245 0.00258245 0.00258245 0.00198610 0.00143472	1.3640811072155177	7.494231348025282	10-22-22-2-V2	2022-10-22	WK91-3384	2022-10-11	raleigh
WK91-3392	[('BA.5* [Omicron (BA.5.X)]', 0.9843621491097286), ('Other', 0.002824743998149436)]	BF.7 B.1.1.227	0.98436215 0.00282474	10.501674389819833	22.629836471257065	10-22-22-2-V2	2022-10-22	WK91-3392	2022-10-11	south durham
WK90-3330	[('BA.2.75* [Omicron (BA.2.75.X)]', 0.9956798311929592)]	BA.2.75	0.99567983	3.743885866253248	19.412767949704044	10-14-22-V2	2022-10-14	WK90-3330	2022-10-04	jacksonville
WK90-3333	[('BA.2* [Omicron (BA.2.X)]', 0.9589255312045218), ('BA.5* [Omicron (BA.5.X)]', 0.027765617192537815)]	BA.2.15 BA.2.33 BA.5.6 BA.5.3 BA.5.3.2 BA.5.5 BE.2 BA.2.45 BA.2.28 BA.2.35 BA.5.2.3	0.91084877 0.04326110 0.00592288 0.00592288 0.00592288 0.00592288 0.00288197 0.00177085 0.00172545 0.00131936 0.00119212	6.053419154550926	27.448750961441995	10-14-22-V2	2022-10-14	WK90-3333	2022-09-30	charlotte 1
WK90-3332	[('Omicron', 0.9874416832939075), ('BA.5* [Omicron (BA.5.X)]', 0.0016207500000479387), ('Other', 0.0012844599998760337)]	BA.4.3 BA.4 BF.9 B.1.1.190	0.49975135 0.48769034 0.00162075 0.00128446	5.708663066604723	17.971440992542554	10-14-22-V2	2022-10-14	WK90-3332	2022-10-03	laurinburg
WK90-3331	[('BA.5* [Omicron (BA.5.X)]', 0.8185236613863612), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.16666699999752319), ('BA.2* [Omicron (BA.2.X)]', 0.004648569995931855)]	BA.5.2 BF.4 BA.2.75 BF.9 BA.2.46 BA.2.18	0.48577102 0.32959790 0.16666700 0.00315474 0.00238973 0.00225884	3.6391250788525498	13.881550346119118	10-14-22-V2	2022-10-14	WK90-3331	2022-09-28	laurinburg
WK90-3326	[('BA.5* [Omicron (BA.5.X)]', 0.9878046288258304)]	BA.5 BA.5.2 BF.9	0.64151063 0.34489813 0.00139587	10.02121380757755	62.177707922282046	10-14-22-V2	2022-10-14	WK90-3326	2022-10-04	greensboro - north buffalo
WK90-3329	[('Omicron', 0.7232254113123303), ('BA.2* [Omicron (BA.2.X)]', 0.2495079392480248), ('BA.5* [Omicron (BA.5.X)]', 0.008411863902185797)]	BA.4 BA.2.21 BA.2.43 BA.2.3.2 BA.5.1.5 BA.2.3.16 BF.9 BA.2.46 BA.2.73	0.72322541 0.22705665 0.00828311 0.00615138 0.00589297 0.00575196 0.00251889 0.00119760 0.00106724	4.008460609677436	31.3045513828044	10-14-22-V2	2022-10-14	WK90-3329	2022-09-30	jacksonville
WK90-3328	[('BA.2* [Omicron (BA.2.X)]', 0.3783284489651489), ('BA.5* [Omicron (BA.5.X)]', 0.3333329999996138), ('Omicron', 0.2717086118987502), ('Other', 0.004076679999981665)]	BA.2.15 BA.4.6 BA.5.3.1 BE.1.1 BE.1 BE.2 B.1.1.93 BA.4.4	0.37832845 0.27055358 0.10922810 0.10922810 0.10922810 0.00564870 0.00407668 0.00115503	1.5620851787774792	11.38012908403839	10-14-22-V2	2022-10-14	WK90-3328	2022-10-04	greenville
WK90-3327	[('BA.2* [Omicron (BA.2.X)]', 0.9708201317481943), ('Other', 0.00981023645797252), ('BA.5* [Omicron (BA.5.X)]', 0.001301669956481978)]	BA.2.76 BA.2.68 BA.2.73 BA.2.37 BA.2.17 B.1.1.93 B.1.1.239 B.1.1.288 BF.9 BA.2.72 B.1.1.416	0.49980902 0.11747532 0.11747532 0.11747532 0.11747532 0.00461445 0.00229986 0.00183972 0.00130167 0.00110983 0.00105621	6.4139961974186175	19.62010500618667	10-14-22-V2	2022-10-14	WK90-3327	2022-09-30	greenville
WK90-3336	[('BA.5* [Omicron (BA.5.X)]', 0.9892309402857533), ('Omicron', 0.00161842718718529)]	BA.5.1 BA.5.1.6 BA.5.1.5 B.1.1.529	0.49299491 0.49299491 0.00324112 0.00161843	3.1824434401835187	13.66752499749189	10-14-22-V2	2022-10-14	WK90-3336	2022-10-03	charlotte 3
WK90-3335	[('BA.5* [Omicron (BA.5.X)]', 0.49558169492727167), ('Omicron', 0.46939656865466184), ('BA.2* [Omicron (BA.2.X)]', 0.017542419977630525)]	BA.4.3 BA.5.5 BA.5.3.4 BA.5.3 BA.2.33 BE.2 BA.5.1.6 BF.9	0.46939657 0.16248890 0.16248890 0.16248890 0.01754242 0.00500589 0.00201478 0.00109433	7.092076805433183	35.822492726482295	10-14-22-V2	2022-10-14	WK90-3335	2022-09-30	charlotte 3
WK90-3324	[('BA.2* [Omicron (BA.2.X)]', 0.7395732908629483), ('BA.5* [Omicron (BA.5.X)]', 0.24621471239290904), ('Omicron', 0.006574302913746026)]	BA.2.3.6 BA.5.3 BA.5.6 BA.5.3.3 BA.5.3.4 BA.4.1 BA.4.5 BA.2.40	0.73805141 0.06155368 0.06155368 0.06155368 0.06155368 0.00394041 0.00263389 0.00152188	6.060527543874887	13.27291576096044	10-14-22-V2	2022-10-14	WK90-3324	2022-10-04	fayetteville - rockfish
WK90-3337	[('BA.5* [Omicron (BA.5.X)]', 0.9905717912050422)]	BF.10 BF.9	0.98463120 0.00594059	5.677522802231854	41.049393037487874	10-14-22-V2	2022-10-14	WK90-3337	2022-09-28	marion
WK90-3338	[('BA.5* [Omicron (BA.5.X)]', 0.9725032850507302), ('BA.2* [Omicron (BA.2.X)]', 0.0130489299998388), ('Omicron', 0.0011650499998914067)]	BF.7 BA.5.5 BA.5.6 BA.2.29 BA.2.76 BA.2.66 BA.2.38.1 BA.2.28 BA.4.1.3 BF.10 BA.5.1.1	0.94284700 0.01379599 0.01379599 0.00613497 0.00210834 0.00178427 0.00171527 0.00130608 0.00116505 0.00105010 0.00101420	1.6996427686029842	12.9819750526703	10-14-22-V2	2022-10-14	WK90-3338	2022-10-03	marion
WK90-3339	[('BA.5* [Omicron (BA.5.X)]', 0.9554694269934253), ('Omicron', 0.03686258139718776)]	BA.5.2 BF.4 BF.6 BF.2 XAH BA.3 XAC BA.5.1.7 XAE	0.69379612 0.08651822 0.08651822 0.08651822 0.02874130 0.00386000 0.00286268 0.00211864 0.00139860	6.670132506287699	14.670768819182022	10-14-22-V2	2022-10-14	WK90-3339	2022-09-29	raleigh
WK90-3340	[('Omicron', 0.9875166874971725)]	BA.4 BA.4.3 BA.4.1.3	0.72740006 0.25900688 0.00110975	1.5661722993717635	17.148781058756647	10-14-22-V2	2022-10-14	WK90-3340	2022-10-04	raleigh
WK90-3341	[('BA.5* [Omicron (BA.5.X)]', 0.9960251902280194)]	BA.5.1 BA.5.1.6 BA.5.1.5 BA.5.7	0.49273953 0.49273953 0.00937799 0.00116814	5.517861147938595	13.109052603417718	10-14-22-V2	2022-10-14	WK90-3341	2022-10-04	owasa
WK90-3342	[('BA.5* [Omicron (BA.5.X)]', 0.7967242514781666), ('Omicron', 0.19370598443651682)]	BA.5.2 BA.4 BA.4.1 BA.4.1.4 BE.3 BA.5.5 BA.5.3.3 BA.5.3.4 BA.5.3	0.66514607 0.06456866 0.06456866 0.06456866 0.02711507 0.02611578 0.02611578 0.02611578 0.02611578	4.213829702081641	24.515934856034512	10-14-22-V2	2022-10-14	WK90-3342	2022-09-30	owasa
WK90-3343	[('BA.5* [Omicron (BA.5.X)]', 0.8248470775822546), ('Omicron', 0.13695796697541926), ('BA.2* [Omicron (BA.2.X)]', 0.02679352999486262), ('Other', 0.002443153551188502)]	BA.5.3 BA.5.5 BA.5.3.3 BA.5.1 BA.4.6 BA.4 BA.2.3.4 BA.2.3.2 BA.2.3.16 B.1.1.434 BF.9 BA.2.72	0.24668034 0.24668034 0.24668034 0.08333330 0.08311613 0.05384184 0.01066350 0.00877193 0.00612826 0.00244315 0.00147275 0.00122984	4.5614206832571895	18.86432799384677	10-14-22-V2	2022-10-14	WK90-3343	2022-09-29	roanoke rapids
WK90-3344	[('BA.5* [Omicron (BA.5.X)]', 0.9990794879551562)]	BE.3 BA.5 BA.5.1.7 BA.5.2.3	0.66666700 0.32570151 0.00468199 0.00202899	0.9503843464772088	6.146540480888206	10-14-22-V2	2022-10-14	WK90-3344	2022-10-04	roanoke rapids
WK90-3345	[('BA.5* [Omicron (BA.5.X)]', 0.4256166346723043), ('BA.2* [Omicron (BA.2.X)]', 0.3702826636270476), ('Omicron', 0.19938753205461626)]	BA.2.15 BA.5.3.1 BA.4 BA.4.3 BA.5.3.4 BA.5.6 BA.5.5 BA.5.3 BA.5.2.2 BE.2 BF.9	0.37028266 0.19485689 0.09969377 0.09969377 0.05343929 0.05343929 0.05343929 0.05343929 0.00940400 0.00514311 0.00245549	3.8344945262391983	10.711299869578305	10-14-22-V2	2022-10-14	WK90-3345	2022-09-30	charlotte 2
WK90-3346	[('BA.5* [Omicron (BA.5.X)]', 0.9909330660028257)]	BA.5.1.1	0.99093307	7.760546961285474	37.77547403270575	10-14-22-V2	2022-10-14	WK90-3346	2022-10-03	charlotte 2
WK90-3325	[('BA.5* [Omicron (BA.5.X)]', 0.9873661671223813)]	BA.5 BA.5.6 BA.5.3.4 BA.5.3 BA.5.2.1 BA.5.1 BA.5.1.5 BF.9 BA.5.3.2	0.49157967 0.11145226 0.11145226 0.11145226 0.10929314 0.03911482 0.01000950 0.00171363 0.00129862	2.904130176276457	24.696518743938736	10-14-22-V2	2022-10-14	WK90-3325	2022-09-30	greensboro - north buffalo
WK90-3352	[('BA.5* [Omicron (BA.5.X)]', 0.9818585949745529), ('Other', 0.0010240899992904372)]	BA.5.2 BF.6 BF.4 BA.5.3.3 BA.5.3.2 BA.5.3 BA.5.5 BA.5.2.1 BF.9 BF.10 B.1.1.403	0.61970725 0.16064975 0.16064975 0.00740710 0.00740710 0.00740710 0.00740710 0.00716417 0.00285963 0.00119966 0.00102409	5.226617883479566	22.40243453834064	10-14-22-V2	2022-10-14	WK90-3352	2022-10-03	city of wilson
WK90-3323	[('BA.5* [Omicron (BA.5.X)]', 0.9531491202560646), ('Other', 0.015170239134708682), ('BA.2* [Omicron (BA.2.X)]', 0.007600399994157853)]	BA.5.8 BA.5.2.4 BA.5.2 BA.5.6 BA.5.3.4 BA.5.3.2 BA.5.3 BA.5.3.3 BA.2.3.2 B.1.603 BF.9 B.1.1.482 B.1.595.3 B.1.1.220 B.1.1.171 BA.2.46 B.1.1.190 B.1.1.210 B.1.448 BF.10	0.50000000 0.17236523 0.17236523 0.02090089 0.02090089 0.02090089 0.02090089 0.02090089 0.00613489 0.00317881 0.00290063 0.00246408 0.00246065 0.00219784 0.00160364 0.00146551 0.00115339 0.00108906 0.00102277 0.00101360	11.913989376805327	14.998495134267465	10-14-22-V2	2022-10-14	WK90-3323	2022-09-30	fayetteville - rockfish
WK90-3349	[('BA.5* [Omicron (BA.5.X)]', 0.6653440690759453), ('BA.2* [Omicron (BA.2.X)]', 0.33022811047996514)]	BA.2.15 BA.5.1.1 BA.5.3.3 BA.5.9 BA.5.5 BA.5.3.1 BE.1 BA.5.3 BA.5.6 BA.5.1 BA.5.1.6 BF.9 BA.5.7 BA.2.42 BA.5.1.5	0.32909132 0.18181800 0.05531678 0.05531678 0.05531678 0.05531678 0.05531678 0.05531678 0.05531678 0.04457034 0.04457034 0.00460183 0.00145435 0.00113679 0.00111173	1.3126690586298708	6.270273885563322	10-14-22-V2	2022-10-14	WK90-3349	2022-09-30	tuckaseigee
WK90-3348	[('BA.5* [Omicron (BA.5.X)]', 0.9939540709978466), ('BA.2* [Omicron (BA.2.X)]', 0.0012198799999584159)]	BA.5.5 BA.5.6 BA.5.3.3 BA.5.3.4 BA.5.3 BA.5.3.2 BA.5.2.3 BA.2.76	0.15776821 0.15776821 0.15776821 0.15776821 0.15776821 0.15776821 0.04734480 0.00121988	1.3474290819628492	7.3036150219041565	10-14-22-V2	2022-10-14	WK90-3348	2022-10-04	south durham
WK90-3358	[('BA.5* [Omicron (BA.5.X)]', 0.7757830674819286), ('Omicron', 0.16496519399952358), ('BA.2* [Omicron (BA.2.X)]', 0.04692364766987121), ('Other', 0.0017685699999138872)]	BA.5.8 BA.5.6 BA.4.6 BA.2.33 BA.2.52 BA.5.7 BE.3 BA.2.29 BA.2.9.4 B.1.1.291 BA.5.9 BA.4.1.3 BA.2.72 BA.2.15 BA.2.3.12	0.50000000 0.26195311 0.16364716 0.02696190 0.01000000 0.00823723 0.00408163 0.00373134 0.00301984 0.00176857 0.00151110 0.00131803 0.00108525 0.00107434 0.00105098	3.511221509979605	13.627395244624283	10-14-22-V2	2022-10-14	WK90-3358	2022-10-04	winston salem - salem
WK90-3357	[('BA.5* [Omicron (BA.5.X)]', 0.994790701000208)]	BF.10 BA.5.1.1 BE.2 BA.5.1.8	0.92682900 0.06026638 0.00645825 0.00123707	2.3336005388668406	11.309902016520082	10-14-22-V2	2022-10-14	WK90-3357	2022-09-30	winston salem - salem
WK90-3356	[('BA.5* [Omicron (BA.5.X)]', 0.9460908698754017), ('BA.2* [Omicron (BA.2.X)]', 0.04130301228979953)]	BF.7 BA.2.33 BA.2.72 BA.2.66 BF.9	0.94494601 0.03895207 0.00118249 0.00116845 0.00114486	7.432110934226225	14.03538106544494	10-14-22-V2	2022-10-14	WK90-3356	2022-10-04	wilmington northside - county
WK90-3355	[('BA.5* [Omicron (BA.5.X)]', 0.9921937528286181)]	BA.5.1.1 BF.7 BF.9	0.50726165 0.48031700 0.00461510	5.3888882461219225	17.001638631575428	10-14-22-V2	2022-10-14	WK90-3355	2022-09-30	wilmington northside - county
WK90-3354	[('BA.5* [Omicron (BA.5.X)]', 0.9178624293435972), ('BA.2* [Omicron (BA.2.X)]', 0.061131364692060534), ('Other', 0.004890639992740582)]	BA.5.2.1 BA.2.15 BF.9 B.1.1.371 B.1.438 B.1.1.190 BA.2.53 BA.2.3.5 BA.5.3.2 BA.5.1.5	0.90962499 0.05891427 0.00611949 0.00192650 0.00168127 0.00128287 0.00113766 0.00107943 0.00107200 0.00104595	3.236399984307589	14.058790087951042	10-14-22-V2	2022-10-14	WK90-3354	2022-10-04	wilmington northside - city
WK90-3353	[('BA.2* [Omicron (BA.2.X)]', 0.8045417752859366), ('Omicron', 0.14438308750647505), ('BA.5* [Omicron (BA.5.X)]', 0.029641230999225297), ('Other', 0.004504969999979086)]	BA.2.30 BA.2.5 XAA BA.2.29 BA.2.56 BA.2.27 BA.2.3 BA.2.1 BA.2.3.10 BA.2.23 XQ BA.2.40 BA.2.63 BF.10 BA.2.33 B.1.1.93 BA.2.35 BA.2.18 BA.2.9.4 XAC BA.2.3.15 BA.4.1.2 BA.2.3.12	0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.06914595 0.02964123 0.02848930 0.00450497 0.00379075 0.00367948 0.00347705 0.00334544 0.00297255 0.00274574 0.00152715	1.729262608113526	10.855098150687224	10-14-22-V2	2022-10-14	WK90-3353	2022-09-30	wilmington northside - city
WK90-3351	[('BA.5* [Omicron (BA.5.X)]', 0.9926270690762584), ('Other', 0.0014269999870850474)]	BE.1.1 B.29	0.99262707 0.00142700	1.5731331687521344	8.336956158244993	10-14-22-V2	2022-10-14	WK90-3351	2022-09-29	city of wilson
WK90-3350	[('BA.2.75* [Omicron (BA.2.75.X)]', 0.8414824400019982), ('BA.5* [Omicron (BA.5.X)]', 0.15707093999940605), ('BA.2* [Omicron (BA.2.X)]', 0.001446619997040589)]	BA.2.75 BA.5.1.1 BA.5.2.4 BA.2.2 BA.5.1.8	0.84148244 0.15384600 0.00212483 0.00144662 0.00110011	2.3966555824278606	8.433936394341705	10-14-22-V2	2022-10-14	WK90-3350	2022-10-04	tuckaseigee
WK90-3315	[('BA.5* [Omicron (BA.5.X)]', 0.9849634018023633), ('BA.2* [Omicron (BA.2.X)]', 0.005535584000103635)]	BA.5.8 BA.2.72 BA.2.28 BA.5.1.6 BA.2.33	0.98370395 0.00251362 0.00183309 0.00125945 0.00118887	3.4442287368737	18.486439487676822	10-14-22-V2	2022-10-14	WK90-3315	2022-09-30	beaufort
WK90-3316	[('BA.5* [Omicron (BA.5.X)]', 0.6587933796842854), ('Omicron', 0.3333330000000113), ('Other', 0.0032347079951574563)]	BF.7 BA.4.6 P.7	0.65879338 0.33333300 0.00323471	1.347457705320374	6.8454670099989965	10-14-22-V2	2022-10-14	WK90-3316	2022-10-04	beaufort
