sample	variant_group	proportion	mean	std_error
Mixture23	B.1.1.318	0.0007897976022280724	0.0007822255327826047	0.0004803686178811988
Mixture23	B.1.177	0.0015164431342656862	0.0015216443481386218	0.000669529860729355
Mixture23	B.1.617.3	0.0004337218826648213	0.0003983927714533467	0.00032672762842970364
Mixture23	B.1.623	0.0011087326852206186	0.0011190536906389582	0.0004609514494922299
Mixture23	Beta_B.1.351	0.001296420536631874	0.001292736214668123	0.0007088554090104699
Mixture23	Delta_B.1.617.2	0.0034139591540938877	0.0033640276571578237	0.0007219800391236317
Mixture23	Epsilon_B.1.427_429	2.9297185031163538e-09	1.1455033801807274e-09	1.3090756268884732e-09
Mixture23	Eta_B.1.525	0.0012407711944193813	0.0012030018507690867	0.0004975733068761447
Mixture23	Gamma_P.1	0.0007313464436805191	0.0007303404618225961	0.0004943463985742063
Mixture23	Iota_B.1.526	2.6418876840762065e-09	7.483392416338349e-08	1.9883977393411749e-07
Mixture23	Kappa_B.1.617.1	0.000526059608873047	0.00046453350361537455	0.0002950359456520747
Mixture23	Lambda_C.37	0.0011616862354832621	0.0012113539475101548	0.0006284963015576226
Mixture23	Mu_B.1.621	0.0006691231317390897	0.000639534884461787	0.00034091724373869165
Mixture23	Omicron_BA.1	0.019071445838028094	0.018599510626078838	0.0017032203986925376
Mixture23	Omicron_BA.2	1.7799419140868918e-09	5.021350057814581e-08	1.3366772711343745e-07
Mixture23	Omicron_BA.2.12.1	0.9365159241771118	0.9354303348144688	0.002773416889961544
Mixture23	Omicron_BA.3	4.2674348063292096e-09	0.0016575829544112062	0.002397378810330679
Mixture23	Omicron_BA.4	1.2238230899007846e-09	3.132240708722475e-08	8.477063406309826e-08
Mixture23	Omicron_BA.5	0.0007706604545074208	0.0007476773548619775	0.0007844522877675384
Mixture23	Theta_P.3	0.002576663181962325	0.0025156889465398225	0.0009710404618328241
Mixture23	Zeta_P.2	0.005214507172991284	0.004603186175290968	0.0036492570873950746
Mixture24	A.23.1	0	6.140987819075696e-09	4.458857255688223e-08
Mixture24	AV.1	0.006450797204067005	0.006419059175440413	0.0027527723491491706
Mixture24	Alpha_B.1.1.7	0.0012621451580936537	0.001353407262780036	0.0004147027708565467
Mixture24	B.1	2.999132107840702e-09	6.756188614603559e-08	2.564714754446262e-07
Mixture24	B.1.1	0	1.9163336779740195e-08	7.755229428908954e-08
Mixture24	B.1.1.318	0.0012724524578732533	0.001298624709396726	0.0006552713375208193
Mixture24	B.1.177	0.00027610248290063573	0.00022100437012071404	0.00023313499870272522
Mixture24	B.1.617.3	0.00047112033024435156	0.0004562300896343001	0.0002606352371858839
Mixture24	B.1.623	0.0008615402342050986	0.0008354858930252559	0.0004101937765716856
Mixture24	Beta_B.1.351	0.0031416172772123566	0.00315984387819012	0.0007989893034428813
Mixture24	Delta_B.1.617.2	0.001246580272923062	0.0011734147318089464	0.00043149608499280925
Mixture24	Epsilon_B.1.427_429	2.625765472694776e-09	3.693921520720801e-08	1.4285544881191938e-07
Mixture24	Eta_B.1.525	0.0012983868064200016	0.0012925679669915648	0.0005546599509372095
Mixture24	Gamma_P.1	0.00021342392830815254	0.0002276279882987486	0.00019403277954401985
Mixture24	Iota_B.1.526	3.68783683105089e-09	5.245805449896701e-08	1.9333395726366204e-07
Mixture24	Kappa_B.1.617.1	0.0009460658105625159	0.000989445364560945	0.0003203740068870262
Mixture24	Lambda_C.37	0.02862449894819601	0.028873880843484155	0.004224737587996369
Mixture24	Mu_B.1.621	0.0005429367610259253	0.0005722569938611772	0.00026991356023781414
Mixture24	Omicron_BA.1	0.014373461314118624	0.01475613980940384	0.0017884814653756327
Mixture24	Omicron_BA.2	0.004663522042030639	0.004636768745386547	0.0015481449289507444
Mixture24	Omicron_BA.2.12.1	5.430262684798295e-10	3.0389054855603596e-08	1.1463457574706838e-07
Mixture24	Omicron_BA.3	0.0014083883066771448	0.0015379503585327397	0.0017523312153852084
Mixture24	Omicron_BA.4	1.264131736671349e-09	1.688272264708768e-08	6.487805467543109e-08
Mixture24	Omicron_BA.5	0.930522070003216	0.9298680847814306	0.0037214633580017684
Mixture24	Theta_P.3	0.0024260507311734936	0.0023290942586741813	0.000656988711271196
Mixture24	Zeta_P.2	2.3978316695431063e-09	2.9156583725763548e-08	1.0809670606926579e-07
Mixture25	A.23.1	0	8.473976768926514e-08	1.829418014707125e-07
Mixture25	AV.1	0.0033760240751431335	0.0032957097162569066	0.0011263032157212804
Mixture25	Alpha_B.1.1.7	0.0006782211257267694	0.0006326343674002239	0.00031064972832571384
Mixture25	B.1	8.722984837855567e-07	7.530108675775607e-07	9.951147882545756e-07
Mixture25	B.1.1	7.527140718088535e-07	6.606632417578116e-07	8.809947584231124e-07
Mixture25	B.1.1.318	2.977319473442437e-07	2.6500849213064647e-07	3.602884209003487e-07
Mixture25	B.1.177	4.5079897080574296e-07	4.152302349497447e-07	5.573395745899503e-07
Mixture25	B.1.617.3	6.903280482608311e-05	0.00013781332073689752	0.00015882312727509364
Mixture25	B.1.623	0.0004727914566547317	0.0005233470426082546	0.00024798421775552534
Mixture25	Beta_B.1.351	0.0021480324301302897	0.002181837490602447	0.0005891646524528556
Mixture25	Delta_B.1.617.2	0.0021917554157443223	0.002316646761000938	0.00044880076601396695
Mixture25	Epsilon_B.1.427_429	0	1.1260989155194997e-05	6.0694190546429816e-05
Mixture25	Eta_B.1.525	0.0006783590971556384	0.0006506955791643126	0.0004258523074172388
Mixture25	Gamma_P.1	3.8796646116717865e-07	3.46297680433015e-07	4.4507980442021425e-07
Mixture25	Iota_B.1.526	4.86969269944102e-07	4.1105388218909816e-07	5.452445450543804e-07
Mixture25	Kappa_B.1.617.1	0.000460278897994145	0.0004251079226113511	0.00022884351696536253
Mixture25	Lambda_C.37	0.012313179022071113	0.012393456146645509	0.0015041795176015344
Mixture25	Mu_B.1.621	0.00025680168941007305	0.00019559260244145942	0.00019205484446360155
Mixture25	Omicron_BA.1	0.02774381736690164	0.02741361573922687	0.0021333720636483784
Mixture25	Omicron_BA.2	1.5747777431197624e-07	2.3154515355320653e-07	3.227888288454816e-07
Mixture25	Omicron_BA.2.12.1	0.0009551573660420277	0.0007943037377649605	0.0005079829544869798
Mixture25	Omicron_BA.3	2.5486544808535224e-07	3.120870702012575e-07	4.1353156589198693e-07
Mixture25	Omicron_BA.4	1.4118688550064402e-07	8.466312017849297e-05	0.00024281830907036685
Mixture25	Omicron_BA.5	0.9471911456192934	0.947477152360547	0.0024649664046679366
Mixture25	Theta_P.3	0.0012176731089236672	0.001233021651090298	0.00035593647108980974
Mixture25	Zeta_P.2	0.0002453126250037192	0.00023053800095342765	0.00024217374843429952
Mixture26	A.23.1	0.000412274851806434	0.0004393446915561826	0.00047014255309702114
Mixture26	AV.1	0.002262261481170118	0.0021651088306080704	0.0006819178742173378
Mixture26	Alpha_B.1.1.7	0.000570566846420664	0.0005589031589046473	0.000418090697430291
Mixture26	B.1	2.3734653536160004e-09	2.733113168804438e-09	5.568031648928206e-09
Mixture26	B.1.1	0.013013502870783978	0.012684685215983114	0.0035544596123742184
