Sample name,lineages,abundances,scheme,tool,Background,expected_abundance,percent_of_expected
o2-3,BA.2.X,0.6387000000000002,kallisto: PWRB,kallisto,PWRB,1.0,63.87000000000002
o2o3o4o5,BA.2.X,0.18369999999999997,kallisto: PWRB,kallisto,PWRB,0.25,73.47999999999999
o2o3o4o5-2,BA.2.X,0.17519999999999997,kallisto: PWRB,kallisto,PWRB,0.25,70.07999999999998
o2o3o4o5-3,BA.2.X,0.17130000000000004,kallisto: PWRB,kallisto,PWRB,0.25,68.52000000000001
0adgio1o2o3o4o5,BA.2.X,0.0847,kallisto: WB,kallisto,WB,0.13333333333333333,63.525
0agio1o2,BA.2.X,0.10419999999999997,kallisto: WB,kallisto,WB,0.3125,33.34399999999999
0aio1o2o3o4o5,BA.2.X,0.0828,kallisto: WB,kallisto,WB,0.125,66.24
adgio1o2o3,BA.2.X,0.1132,kallisto: WB,kallisto,WB,0.1875,60.373333333333335
o1o2,BA.2.X,0.3737000000000001,kallisto: WB,kallisto,WB,0.625,59.79200000000001
o1o2o3o4o5,BA.2.X,0.16469999999999996,kallisto: WB,kallisto,WB,0.25,65.87999999999998
o2-2,BA.2.X,0.5716999999999999,kallisto: WB,kallisto,WB,1.0,57.16999999999999
o2-3,BA.2.X,0.5976000000000001,kallisto: WB,kallisto,WB,1.0,59.76000000000001
o2o3o4o5,BA.2.X,0.15209999999999999,kallisto: WB,kallisto,WB,0.25,60.839999999999996
o2o3o4o5-2,BA.2.X,0.1784,kallisto: WB,kallisto,WB,0.25,71.36
o2o3o4o5-3,BA.2.X,0.11199999999999999,kallisto: WB,kallisto,WB,0.25,44.8
