	summarized	lineages	abundances	resid	coverage
Mixture31	[('Omicron', 0.45100000000000007), ('Other', 0.247), ('Iota', 0.13), ('Gamma', 0.058), ('Alpha', 0.044), ('Delta', 0.032), ('Epsilon', 0.014), ('Kappa', 0.013), ('Eta', 0.007), ('Beta', 0.004)]	BA.1 B B.1.526 P.1 B.1.1.7 B.1.617.2 B.1.427 B.1.617.1 BA.5 BA.2.75 BA.3 B.1.525 BQ.1 BF.7 BA.4.6 B.1.351 BA.2.12 BA.2 BA.4 BQ.1.1 Other	0.394 0.246 0.13 0.058 0.044 0.032 0.014 0.013 0.012 0.009 0.008 0.007 0.007 0.006 0.006 0.004 0.004 0.002 0.002 0.001 0.001		
Mixture32	[('Omicron', 0.6940000000000001), ('Other', 0.151), ('Iota', 0.081), ('Alpha', 0.032), ('Gamma', 0.015), ('Epsilon', 0.012), ('Kappa', 0.006), ('Eta', 0.004), ('Beta', 0.004), ('Delta', 0.003)]	BA.1 BA.4 B B.1.526 BA.2 BA.5 B.1.1.7 BA.4.6 BF.7 P.1 BA.3 BA.2.75 B.1.427 BQ.1 BA.2.12 B.1.617.1 B.1.525 B.1.351 B.1.617.2 BQ.1.1 Other	0.306 0.171 0.151 0.081 0.078 0.044 0.032 0.027 0.02 0.015 0.015 0.014 0.012 0.009 0.008 0.006 0.004 0.004 0.003 0.002 0		
Mixture33	[('Other', 0.902), ('Omicron', 0.03900000000000001), ('Gamma', 0.014), ('Epsilon', 0.011), ('Iota', 0.008), ('Eta', 0.008), ('Kappa', 0.007), ('Beta', 0.005), ('Delta', 0.004), ('Alpha', 0.004)]	B P.1 B.1.427 B.1.526 B.1.525 B.1.617.1 BA.1 B.1.351 BF.7 BA.3 BA.4.6 B.1.617.2 B.1.1.7 BQ.1 BA.5 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.902 0.014 0.011 0.008 0.008 0.007 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.003 0.003 0.002 0.001 0.001 0		
Mixture34	[('Alpha', 0.668), ('Other', 0.214), ('Omicron', 0.036000000000000004), ('Gamma', 0.023), ('Eta', 0.02), ('Epsilon', 0.018), ('Iota', 0.009), ('Delta', 0.005), ('Kappa', 0.004), ('Beta', 0.004)]	B.1.1.7 B P.1 B.1.525 B.1.427 B.1.526 BA.3 BA.1 B.1.617.2 BA.5 BQ.1 B.1.617.1 BF.7 B.1.351 BA.4.6 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.668 0.214 0.023 0.02 0.018 0.009 0.007 0.006 0.005 0.004 0.004 0.004 0.004 0.004 0.004 0.003 0.002 0.001 0.001 0.0 0		
Mixture35	[('Gamma', 0.823), ('Other', 0.075), ('Omicron', 0.053000000000000005), ('Epsilon', 0.012), ('Beta', 0.011), ('Iota', 0.008), ('Alpha', 0.007), ('Eta', 0.006), ('Delta', 0.003), ('Kappa', 0.002)]	P.1 B B.1.427 BA.1 B.1.351 BQ.1 B.1.526 BA.3 B.1.1.7 BA.4.6 B.1.525 BA.5 BA.2.75 BF.7 BA.2.12 B.1.617.2 B.1.617.1 BA.2 BA.4 BQ.1.1 Other	0.823 0.075 0.012 0.011 0.011 0.008 0.008 0.007 0.007 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.002 0.001 0.001 0.001 0.0		
Mixture36	[('Iota', 0.898), ('Omicron', 0.04000000000000001), ('Gamma', 0.015), ('Epsilon', 0.014), ('Beta', 0.008), ('Eta', 0.008), ('Other', 0.006), ('Delta', 0.004), ('Kappa', 0.004), ('Alpha', 0.004)]	B.1.526 P.1 B.1.427 BA.1 B.1.351 B.1.525 B BA.4.6 BA.5 BF.7 B.1.617.2 B.1.617.1 B.1.1.7 BA.3 BQ.1 BA.2.12 BA.2 BA.2.75 BQ.1.1 BA.4 Other	0.898 0.015 0.014 0.009 0.008 0.008 0.006 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.003 0.002 0.002 0.001 0.0 0		
Mixture37	[('Delta', 0.59), ('Kappa', 0.151), ('Omicron', 0.11100000000000002), ('Other', 0.089), ('Eta', 0.017), ('Epsilon', 0.017), ('Gamma', 0.011), ('Iota', 0.007), ('Alpha', 0.005), ('Beta', 0.003)]	B.1.617.2 B.1.617.1 B BA.1 BA.2.75 B.1.525 B.1.427 P.1 B.1.526 BA.3 BA.4.6 BF.7 B.1.1.7 BQ.1 BA.5 B.1.351 BA.2.12 BA.2 BA.4 BQ.1.1 Other	0.59 0.151 0.089 0.043 0.038 0.017 0.017 0.011 0.007 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.001 0.001 0.0 0		
Mixture38	[('Omicron', 0.9660000000000001), ('Gamma', 0.01), ('Epsilon', 0.007), ('Iota', 0.004), ('Alpha', 0.004), ('Eta', 0.003), ('Delta', 0.002), ('Kappa', 0.002), ('Other', 0.001), ('Beta', 0.001)]	BA.1 P.1 BA.5 BA.4.6 B.1.427 BF.7 BA.3 BA.2.12 BQ.1 B.1.526 B.1.1.7 B.1.525 BA.2.75 BA.4 BA.2 B.1.617.2 B.1.617.1 B B.1.351 BQ.1.1 Other	0.92 0.01 0.008 0.007 0.007 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.0		
Mixture39	[('Omicron', 0.9740000000000001), ('Gamma', 0.008), ('Epsilon', 0.006), ('Iota', 0.003), ('Alpha', 0.003), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.2 BA.4.6 BA.4 BA.5 BA.2.75 BQ.1 BA.1 BA.2.12 P.1 BF.7 BA.3 B.1.427 B.1.526 B.1.1.7 BQ.1.1 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.852 0.021 0.021 0.02 0.012 0.011 0.01 0.009 0.008 0.008 0.008 0.006 0.003 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0		
Mixture40	[('Omicron', 0.9560000000000001), ('Iota', 0.024), ('Gamma', 0.006), ('Alpha', 0.005), ('Epsilon', 0.003), ('Other', 0.002), ('Kappa', 0.001), ('Delta', 0.001), ('Eta', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4.6 BA.2.75 BA.4 B.1.526 BA.5 P.1 BF.7 BA.1 BA.3 BQ.1 B.1.1.7 B.1.427 BQ.1.1 B.1.617.1 B.1.617.2 B.1.525 B.1.351 B Other	0.543 0.129 0.125 0.08 0.038 0.024 0.016 0.006 0.006 0.006 0.006 0.005 0.005 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001		
