location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper
Mixture35	0.0004612604077653272	0.0042183060468019415	0.007024566599837	0.0011399487750045015	0.001358244687199965	0.002341368962333115	0.00457029345819022	0.0008319655406512548	0.000677096103822262	0.0027332791436794094	0.0015139303466489883	0.0009163624011568241	0.004114550096479781	0.0001573108860531509	0.0045472869641319785	0.0019731459597031853	0.0025607229065988234	0.0011858761328850395	0.0015525549524756093	0.004012950942384586	0.000736300980970498	0.00027027332997075717	9.049698968992652e-05	0.003805555765099964	0.00341622540499326	0.9300651995920038	0.0004141985930831898	0.0021691622402355117	0.0008830355741399347	0.0015057756732627264	0.00021689051378133946	0.004970131263988638	0.0022074880777681162	9.261558884034585e-15	2.8549528293487164e-26	7.611342773237028e-12	5.70844708462725e-21	8.520612355217212e-25	1.1223047888147837e-21	1.3959678897727111e-24	0.00012062082303950772	1.3110292379152437e-25	1.3387466547639055e-25	1.5493107561243304e-21	1.7572886826543882e-22	5.973841575867117e-26	1.0128522410857374e-12	8.41244518498216e-28	0.00024243695230510032	7.70919107946896e-24	2.8954538130167783e-20	3.4394480830498e-26	1.909266845430703e-24	6.71594043725856e-26	7.561993039174489e-24	1.043057245808662e-30	4.863252480648946e-28	3.358485445910179e-21	9.808366250992882e-21	0.9015499445393368	2.2476148332773182e-26	2.90135065502748e-23	1.8575527270732062e-23	5.701084799882083e-17	3.0862347715693423e-25	3.5758225823510304e-08	1.1289640700267233e-27	1.6638557235206862e-25	0.0023443683005771017	0.010784532914480139	0.017938654559300972	0.004534586703483263	0.0038449068087436054	0.007155225610594689	0.009975133051741431	0.004980925552634948	0.004310855673125726	0.007844390269859574	0.005142401859769836	0.004035514398260822	0.009047494178194901	0.002108509467181407	0.009406426734529622	0.008195683363123275	0.007851830253453785	0.007345818144839072	0.009043429221864352	0.0159240504648526	0.005292091489796404	0.0015682329137709785	0.0008556248829851104	0.01181342462417277	0.009677787166846571	0.9485886761762173	0.0028115794900870064	0.011527699406749567	0.0037726658492039816	0.0038793510252555364	0.00195876007746399	0.016073339229957056	0.006644313578665553	2.1262001782614353e-14
Mixture36	0.0032547078521867794	0.00835903780032325	0.016621821289162435	0.008642008996762351	0.0030680046815198215	0.12476056015954569	0.007776446883095362	0.004293480339602394	0.0019279873727435714	0.004327074541990028	0.004569520947362934	0.007661771974623528	0.0035152626630380107	0.00954194094336631	0.007105434347199899	0.004316039317936906	0.006451196578702474	0.007894630861413274	0.007809365933513382	0.01418993908854	0.016721062149322678	0.0017527830768042472	0.0010591326311325169	0.00858775787084623	0.009155447001011903	0.005640422728442841	0.017761708551518932	0.006844035076766254	0.0016767435329867624	0.007206879522392167	0.03174402350225312	0.008034774955428257	0.0045026974341429455	0.6201582947128029	2.2706233199503333e-16	0.0014250739303331217	0.005347672067903962	0.000780123849018462	6.922496690419716e-21	0.0006742778290772139	0.0042686990806906555	5.0894777551984476e-26	4.096468872563397e-31	0.0006289854735893525	1.1844882726584382e-12	0.0038081350467846246	4.108156539027682e-18	8.728860858078375e-34	0.001909860198721431	0.0007696410842074939	0.0023921423364835783	5.696917117551667e-30	1.8998494850056368e-13	3.1807415822893677e-23	2.9500462945231524e-26	2.3161662270009018e-20	4.488021351167206e-27	1.6476173390683916e-20	0.0001998598548077513	0.00016955525180668536	0.0009157433050288167	4.699936872797181e-19	2.6646934675753267e-27	0.002147425742640295	1.6933910439402955e-12	0.0024918378058066118	0.0003814720196651886	1.009119480227118e-18	0.007289840958170842	0.01919945777738524	0.016593101456671255	0.0090884481400772	0.005965812215997641	0.8831922401180569	0.012784646284998973	0.020138007867688528	0.009608019308374021	0.009191098642633686	0.011474251154328576	0.015782973164010575	0.007996715476315978	0.004965852067770334	0.013146115255299764	0.008754763570537167	0.011710377953161981	0.009634985885282976	0.00939643095374835	0.0426156207761087	0.27899298686920165	0.0047772254973683466	0.0033639079228553687	0.015831286771399104	0.015176454417280837	0.013027600525497332	0.011241863344041252	0.025893029962298586	0.004716274521323694	0.010737921658954373	0.41022424502025095	0.020919508406219686	0.008942301337260988	0.8804599603345913
Mixture37	0.0007292543847033181	0.005115565324269081	0.0028219914177986215	0.0008786484545926008	0.0020142401877897512	0.0034007715511325627	0.004046483658444034	0.011370618892770799	0.9064774519584694	0.011432910182548406	0.0010116554659499826	0.0008202035754440762	0.0011837574540334973	0.0001554955591468041	0.006130988192896606	0.002960168150545386	0.002915708302194362	0.000584634228382584	0.0019550869727324107	0.005751022793291534	0.0009142972997920798	0.001640159733035701	0.0012232575070091928	0.002774576649919843	0.0027031486804517326	0.0021456880976197107	0.00030687378670157534	0.0011759302208795071	0.0013681208214715065	0.004243090466523453	0.0016963908280379421	0.004791100471925272	0.0012464685416168505	9.005183330998978e-14	8.71396754350118e-30	0.00015668029879201942	4.410543607328897e-24	9.814406793702243e-30	5.327055968682555e-09	5.7954251281529995e-18	6.872540100689052e-17	8.08679233786996e-28	0.837404073696269	0.0017987785455637292	9.22769036445771e-27	3.9855444764789034e-23	7.300179464572334e-25	5.417861506956015e-27	8.925894910976915e-05	2.5751732127675875e-21	3.0019258417424526e-22	4.071370265963098e-27	3.690956262651185e-22	9.020265507633566e-20	6.344920376040234e-26	3.420564558134062e-27	4.028210218001285e-22	6.513342782199167e-19	4.544843212241204e-24	1.8032409837519953e-20	2.3383210095922287e-26	1.573362560988713e-24	2.6873599351003345e-26	9.341982682874854e-15	2.0272704263982642e-23	0.0003309573679582392	3.671628733906375e-28	1.3200097547094272e-26	0.002781213963298478	0.012813808489547551	0.008488136846151684	0.003753603296596637	0.004930991542552194	0.008386991623010428	0.008642611709714053	0.012938877841726025	0.9540234503975913	0.025023094030850408	0.004647726955073723	0.0037303337640486557	0.006894335677429625	0.002155088311936548	0.012411979938917954	0.009551535736069943	0.01647194616297579	0.007125013504614913	0.012134633277701179	0.01695787914682453	0.0062363667901989064	0.0067304441417334205	0.005669976222175818	0.009927267981405382	0.012543846443827793	0.0070314593433190116	0.003164425627337993	0.006216362584242293	0.005497249468314579	0.008886692309051186	0.011582546431963032	0.013040731945408831	0.0044225700379709795	3.244704265835043e-14
Mixture38	0.0013470555910536294	0.004979284240090632	0.005172638554219956	0.0028522249837826196	0.0033231269990614564	0.004114128103340256	0.003964215010540108	0.0012512339734218536	0.003311834334483609	0.0030706622229502174	0.003425679917782172	0.0023117337723376503	0.9015813851807986	0.0012091368692431883	0.004227747615692454	0.002866512396777805	0.0053443429711996825	0.0014483602295022615	0.001632375427958566	0.0021711992252108313	0.0004324059876230992	0.0001694236382907639	0.0005574620839267473	0.0022157880994200037	0.0024616886418861754	0.002966410022963636	0.00016468683990724002	0.0027954029808201462	0.0029421864747267144	0.0032396174151677302	0.00013863225822996307	0.015007860003411023	0.003430691894073098	0.000549739041044673	3.9508614148386483e-20	0.00013582503284291739	1.273718127616021e-18	1.2514635614839437e-17	0.0006545120500678791	1.5471558452897768e-05	7.993230312029149e-15	4.339357604611522e-26	1.620068517589098e-20	9.311394710548183e-06	2.7485369995297584e-17	3.441652763774664e-19	0.8494837063930493	3.8575977157918784e-27	5.277320761765652e-05	1.380508688327941e-15	4.4647425682529077e-20	1.409780515435657e-23	4.467531754463133e-22	2.4215870909111137e-21	2.0157451269613755e-26	1.648648132760759e-28	1.9220975219994432e-24	1.70248298654115e-21	3.2647236130458286e-20	4.268408636142421e-14	4.330040829271309e-25	5.164999526017747e-20	6.054069945001455e-21	7.857628423620025e-17	1.3004852309236499e-24	0.0006257635243631671	5.916184385606036e-23	1.373644155490111e-26	0.00452178216473329	0.01144614283035798	0.018658068119013226	0.007691502466098322	0.006094394999952174	0.008795442284326965	0.008501628360243298	0.008989022713921154	0.013033418807830913	0.006599452922959795	0.01012188143510765	0.013119051404133695	0.9418952517071437	0.006728526789612511	0.011608197457103215	0.008050785478111699	0.015889626735810996	0.005808257732091925	0.007126213946681224	0.006881181686969602	0.0030449897882566554	0.0015906705469990112	0.003279400598003537	0.009502818230632457	0.0076413495587919706	0.008191378551960764	0.0015756372291363015	0.0090066183251234	0.009540704480509574	0.007483130056747664	0.0016530649023271113	0.06611772057545535	0.009466607861748329	0.004721495300115857
Mixture39	0.0013877969265316049	0.007124460244899918	0.00841146691913885	0.003441902273988121	0.004448640040935581	0.006291252030550316	0.00527553475917492	0.0022906379651802212	0.014381992471345686	0.003919868997944013	0.0026535537566027283	0.004494249480943351	0.0025352396819513946	0.7903200890369203	0.007489622695306215	0.003930495100213625	0.011015115383654461	0.004274818447427395	0.001494088043704528	0.007770214286229179	0.0008379049831761129	0.0009232666769353246	0.006650551706740373	0.0031766627790749745	0.005667195767066604	0.0026699917279659415	0.0013336163661565922	0.0036074262935528634	0.0032793852391781023	0.0040004551856129885	0.0015415254776319043	0.010796320308368402	0.04605408963866078	0.012061929266301025	2.7483829320208255e-23	0.0018398850330990386	3.088444997243864e-19	1.0430358832711524e-15	0.001236715806750127	0.0007068063890997268	0.0010659121804977468	3.7182241668917895e-26	4.314820610619684e-22	3.002212791734052e-13	1.0386577357341056e-24	2.924347336605233e-22	4.489528382775311e-19	0.10236304430254262	0.0006660895693489231	0.0007334951229919799	0.000226419229042824	5.017274087218979e-25	8.257361040407623e-24	8.523641938763873e-21	1.5734673449237828e-23	1.9572449628802137e-26	3.7928820676796113e-25	2.653014998716831e-21	1.5746092189403914e-10	8.540887467537501e-18	1.0249356191007788e-26	7.227340559874491e-19	1.1604976619652517e-21	1.1589932985427638e-18	4.663380105113658e-25	0.001287309069645557	4.803816600782571e-11	3.921899803360871e-24	0.004949176960129837	0.016031782038846174	0.01271969810602639	0.008513333436337877	0.008539724783357126	0.011412145274606753	0.008202659929176024	0.009890595378086472	0.03709569265473653	0.011050052676370688	0.008513193410821159	0.011459805618309962	0.009759054756897232	0.8842019806866657	0.016131709274940204	0.011151475803933244	0.05105291933471255	0.012692074814995432	0.007536755790428961	0.030723692329237138	0.005749657024747191	0.0035971408354032756	0.009015528003352924	0.010444913571618038	0.010880841553331565	0.005755055555747405	0.0043057822497740116	0.008628853496757	0.011613313250657238	0.006982869501819633	0.011305801508880406	0.025017517606700915	0.5077052333879625	0.10572688036794212
Mixture40	0.000589093577679719	0.006943682399075901	0.007054101086902436	0.0015725853346629604	0.0034587308049348585	0.007041873177151554	0.005103830440331966	0.00492492765316102	0.0017192937129015637	0.003803404308291268	0.002779413284674474	0.0023491982835404037	0.0023686631544857107	0.8718252620088065	0.008454376722866879	0.0032778227459116056	0.006119217275186811	0.002182782415980548	0.002355397616497552	0.005414169241975766	0.0008804831316002984	0.0006065204453691604	0.0033353317828913893	0.0067862725059198515	0.0032318032175421476	0.0028317731631681588	0.0008119897866813491	0.0049229551723178715	0.0035479030488829006	0.0030446112959574296	0.0006128670752860273	0.0066110736187558646	0.00997955988410052	2.998215726908489e-07	1.6577241233784256e-22	0.001570497847438981	1.7170185447347333e-21	9.95440629573646e-26	0.0012841218466012252	0.0014647557917239278	0.001182406049862875	2.6560864612734346e-14	8.814887966496405e-26	0.0004330293504212931	4.68560917878327e-18	1.0552388327175513e-18	3.884293409071961e-23	0.8469575578541777	0.0002029992947284629	2.5458201717754967e-16	1.4938151118833013e-21	8.778226669216559e-28	9.567235038698981e-25	5.49619014150104e-24	8.045747318452505e-24	7.652322261284303e-31	6.5352151756845306e-24	8.943692224886813e-19	2.0740367930182488e-20	5.021597717765428e-18	1.6071993085328482e-26	0.0010623670334839802	1.172253449518432e-19	1.8901095216978705e-19	2.1125230025453367e-24	0.000800358907481288	1.8797666874468703e-18	4.315120306882636e-26	0.002882783743674407	0.011994086745435468	0.025252709988692917	0.006591951324474161	0.008207328886194059	0.016332848048760337	0.010514646813211367	0.012863323321375023	0.0074613884440818444	0.007553455913228218	0.010226185390755989	0.0077168654934580095	0.009720656635239173	0.9170421798589589	0.019050628519115383	0.00750267423623259	0.01891932555350733	0.008410118550927888	0.012575002809308488	0.016666945994489733	0.006103556377259221	0.002644468801587825	0.016004094848779404	0.014430550509409076	0.01406044835224261	0.008086198814659105	0.0040042901604492405	0.009493157988347543	0.008221879768204368	0.007392984244604378	0.004732233557070666	0.017161576474051494	0.019240403665604647	1.8787417561932293e-13
Mixture41	0.00024941693653365957	0.004068241030884667	0.002439289668129285	0.0010789456171878152	0.0021119680928915487	0.004605243287603079	0.0028485291001182182	0.0029636080909038543	0.000864205756824758	0.004401594475143263	0.001372723658730296	0.0007075488696630947	0.0002910974412090982	0.2877920244878895	0.0029949236458798752	0.00027210177338083975	0.004522385388847722	0.5706864698649179	0.001004822880027953	0.010978456374439075	0.00044269100429754517	0.0010516450512951469	0.0006361074415697773	0.011805829368335675	0.001582720595577045	0.001483885309051017	2.0079561101588056e-05	0.001991996772190799	0.0006676000134226191	0.000891067659050205	4.2308177312756914e-05	0.008697429122960808	0.062321075378283776	1.1454279171313998e-11	4.728840664910325e-28	6.837730636420119e-17	6.85207449451728e-25	3.0815207043847513e-26	1.309965103857122e-22	7.176857653186205e-18	1.043754727716596e-18	1.1325892815364851e-25	4.982919632283989e-27	2.9215537472847505e-23	6.496805658833306e-24	9.905904490272957e-25	6.493941636800943e-34	3.2901224721092777e-21	2.664936107517611e-26	3.345841360965368e-30	9.818644543227567e-25	1.306510544272787e-13	5.988507163081486e-28	2.189280744216379e-22	2.8761025067431324e-26	1.2942390025453207e-27	2.780224587574136e-26	3.828670228658969e-26	4.4939911116110246e-26	1.3598145262149632e-24	1.1069244269445292e-27	8.30128170177373e-20	3.48491977610475e-28	2.5090620203257117e-28	1.6547274979329678e-26	4.666432833641316e-22	0.00228664083096943	6.234563214116481e-27	0.001943441495569714	0.009743025788173364	0.013271133869809009	0.004662079010565994	0.006071665254961233	0.014479332496469806	0.006339901073394843	0.011100879558115461	0.006465762803485578	0.010857849969426781	0.005300221278564358	0.0052501965835589776	0.0036477246637854088	0.862620424945268	0.010212342963443364	0.001863544022148802	0.027117759249963444	0.939063228304449	0.01153217512482133	0.04584788922672488	0.004104667763806989	0.004574099837166256	0.0034533152567940103	0.018079352930551698	0.006203188125819207	0.007535622984831845	1.3516764753550896e-11	0.007962434958946881	0.004754775570175847	0.004607660443731472	2.6959123242576733e-08	0.02728060341666126	0.8237374704880063	5.735610096004808e-14
Mixture42	0.0006421236790135746	0.006439568048782032	0.0021050646699156197	0.0019908776951118486	0.004062738164594383	0.00430017216849655	0.004711534029756069	0.0021885984974865987	0.003581620957241538	0.0041607558313400015	0.001904515310964538	0.0022623080015323673	0.0009693590550993059	0.01981724414514797	0.004418148922399406	0.001286880454263727	0.011039473924719372	0.05973790416978647	0.0013937040136916597	0.7660606579899575	0.0007475206374213118	0.0028461756455739956	0.0042421789732628905	0.026981930925636163	0.002636859197586306	0.003246530197623675	0.00037527938442626264	0.002384819104748282	0.0011607987640935883	0.0026794812838707893	0.005878492646397064	0.008230733655184308	0.008798745387515162	0.022654466302765384	1.1047460052200807e-30	0.0004577223561913575	4.3945194007737784e-24	5.3048524863824575e-25	0.0005715924151074918	4.529640626409306e-19	0.001541196686912974	8.979481841731402e-28	1.42401360103995e-25	2.406067046448755e-15	2.733226731935045e-26	1.3856763261651842e-25	5.243685894507733e-27	1.2943597026601558e-28	5.241291487258894e-11	4.248847279754224e-25	8.313757673578468e-23	8.670756620896296e-24	2.19564273185729e-26	0.013685881901016016	1.1161129838543277e-26	3.035597263368828e-26	1.4590679399068428e-22	5.717353011814011e-20	3.778161321142801e-24	5.564786130204075e-20	4.707861889611473e-30	2.2450281369459768e-20	1.8379612340468024e-24	5.812318344993829e-20	4.176420505164173e-27	0.001043892473926446	1.4589884945700097e-25	9.115130183891059e-27	0.0035273671118581907	0.014168004347513138	0.010417314851234122	0.007533468395409849	0.00622104477926745	0.011465994502649995	0.009257389249993435	0.009184035090026937	0.010344846700905448	0.00989872274759791	0.00943328686468601	0.008802326353047184	0.006208918017796653	0.4159883692420356	0.01283747711440048	0.006286765682442106	0.018542646470543073	0.5343249744124299	0.008126613629656236	0.9523066823535966	0.007539902835827059	0.005222202302435116	0.024611174839826982	0.4002799672167907	0.01229385149825473	0.011564459882567543	0.0032169087779048413	0.00954302549424256	0.006084791207747917	0.007119598074781962	0.005948192727208727	0.022266982863864207	0.011300030783703159	0.3344127092587497
NFWA	1.598986643355774e-05	0.07320087093036337	0.0057255169223230495	0.005467331217457666	0.00017134090215149172	0.03265487923295276	1.5628388914170915e-05	2.957587920011471e-06	8.32587445011251e-08	0.0035101180882178657	0.0006203560796734089	0.0027382349296510384	2.218931804243841e-05	0.22967528315680086	0.005725516931087228	0.0005346788017491241	0.0011163284406292223	0.0025022786324225455	0.0013531694680907597	0.5656988272819012	0.005725516951816958	1.4141627599762736e-05	0.0011340724014283336	0.0029355538049395517	3.5551708501565534e-05	3.588214705724747e-05	3.8436297086113633e-05	0.0004344431698240919	0.0025034118519131625	3.843468701990422e-05	0.0018434031498342795	0.007631476564111589	0.0409812383534237	0.005725516947766006	1.219844079852517e-31	8.413446480509726e-21	1.4303437262406427e-29	1.0883652777203975e-25	2.0640016593661675e-32	1.3123616921852198e-28	5.680005877806227e-32	4.4856959568690563e-29	6.731495901913174e-30	7.109209879607771e-29	1.8127632531713977e-24	1.5384015222377146e-28	2.5076792438391475e-30	5.0593512654547286e-18	1.445302698984292e-29	1.6117621377137216e-28	2.7718060055576042e-27	2.765062194622083e-28	3.4253420096462476e-27	0.0018846049812578304	1.444991576492982e-29	3.50391854452038e-31	8.652360335556484e-29	2.2108906314783235e-27	1.5985535290172683e-28	2.6593702950620124e-32	5.970960825717214e-29	8.224408736926461e-33	7.4533981008938935e-28	1.0925956232426231e-32	2.0152320568709322e-31	1.5922356818445768e-30	2.29747906951031e-19	4.158460749690844e-30	0.00019663380263456063	0.4999638764724834	0.08010610416070245	0.006099890198332881	0.0010872356989610934	0.4938985528155601	0.0002121296649263986	3.7187311182037e-05	6.676994693939741e-11	0.008940110448719818	0.005079994294902517	0.05479295720158338	0.00022232748784688404	0.9946050505159013	0.08010610469834427	0.00048619037551947685	9.531562680714557e-05	0.00035711621480147174	0.0009443401179585597	0.9968958481613077	0.08010610545008096	0.00021212625595658414	0.0004354155516314585	0.05479295741853009	0.0004561999414956152	0.00045258657442003307	0.0004556831619530415	0.0026906462786064934	0.03888149741142457	0.00045258657444345287	0.02635857494122805	0.007096769584540125	0.2500002953055288	0.08010610541219015
NFWC	0.0007869438483050999	0.021447921558566948	0.0027741205753328124	0.0032843368940599273	0.00866768319810163	0.07379932037110809	0.0007902249793143739	0.06257107925259388	0.02766582246628536	0.002173522202231712	0.047913641947131304	0.0014215238704344915	0.12327221343107891	0.016477755835801793	0.026360893214744375	0.0023297766550184067	0.014415064554022366	0.04386516657128215	0.0006465544451834388	0.24998055854651913	0.0010613842960729535	0.000445392508291477	0.0010821080358607187	0.006658191970702004	0.00790279248694451	0.02040068509095596	0.0034149720413657963	0.004994101768459455	0.0002264354783652227	0.0013402142589173996	0.002679947410066171	0.16543226557173962	0.0014866474277295798	0.04356305403931126	8.28429812370006e-32	4.890414438087222e-09	2.9192280730953366e-24	1.3511740662117429e-24	1.1436968398279745e-21	7.412178093279943e-23	7.377692352387457e-27	2.1955120949959374e-18	8.90191831938381e-25	8.259131908364936e-24	1.523565539180525e-10	3.775439650571179e-29	1.3169446598061768e-23	1.0411248129667572e-24	2.8424729281493514e-26	9.98302199956862e-22	5.90533697218952e-24	3.837304187118499e-26	3.2936285176047642e-24	1.808486950453958e-15	7.188258002591741e-26	5.025877035526158e-30	3.9881581015502764e-25	1.8492094445615014e-24	1.496213757335493e-24	3.1972720996410937e-20	1.7768469058826241e-25	1.1959503210955626e-21	4.36873515226419e-25	6.870167563916387e-29	4.391446471381481e-24	0.0005206138136204911	3.2745543728066013e-28	2.7673232258270345e-24	0.0037864309976205113	0.2445292279504355	0.03608638713762047	0.013002325340866075	0.16511921375051752	0.25330601465209845	0.004424989798663541	0.4303304798444418	0.24785648050257233	0.00669409654013439	0.2637067693419903	0.005247345763013285	0.5391938350997039	0.1509301350701513	0.34128212929351315	0.006029373817924361	0.14000516983130276	0.4323316588348718	0.0009676926948320894	0.8337280698111094	0.004965187115623479	0.003632719653099635	0.007159186743813833	0.0561685717341973	0.11187924338020666	0.13786637919924652	0.008371654877542338	0.011547484010800173	0.0016514441034549358	0.001040215277128084	0.005367417253652212	0.663122494962642	0.003911857785244383	0.4019958862830442
